T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
285.329,390.992,355.847,365.092,343.929,259.867,284.764,250.036,244.01,218.775,272.949,233.974,298.747,293.755,482.25,556.67,363.443,219.599
290.305,394.425,355.754,371.381,331.373,260.149,281.337,258.242,248.362,214.447,278.336,237.255,308.032,286.397,478.406,551.272,360.991,221.993
287.162,399.852,369.837,367.51,333.708,254.748,281.706,255.418,249.691,218.57,286.405,244.459,309.9,285.321,473.388,545.896,357.756,227.332
292.588,399.419,353.748,375.275,332.513,258.943,289.803,254.045,249.164,220.508,282.088,236.635,307.2,281.961,444.034,504.372,347.506,233.56
299.414,409.872,354.417,383.572,331.812,257.36,285.594,254.027,242.398,214.16,281.033,237.618,295.079,281.503,424.424,492.279,356.477,234.574
300.914,407.839,346.421,372.623,337.318,247.648,283.75,264.921,244.655,217.256,278.168,249.903,303.132,272.192,433.185,471.478,348.528,236.804
296.791,408.931,338.415,372.549,342.506,258.689,285.892,254.679,247.974,220.354,274.588,235.187,295.284,271.997,401.948,440.062,337.581,238.912
299.31,405.986,316.211,397.449,363.834,265.679,292.86,250.264,249.868,217.022,275.544,233.861,300.916,271.911,378.195,380.018,317.173,243.124
292.586,415.114,309.849,392.742,380.038,269.438,281.862,253.524,245.033,213.16,278.288,235.06,301.863,270.687,349.961,342.661,296.914,246.454
304.782,424.516,314.622,419.252,402.81,280.845,293.768,254.421,249.168,220.256,281.956,234.221,309.447,271.179,331.945,307.491,289.009,252.378
315.694,430.293,323.948,448.656,416.325,289.384,292.103,255.291,240.595,214.455,271.15,239.099,311.716,260.945,311.344,290.239,268.266,255.283
322.538,458.213,354.419,500.949,465.444,312.939,301.278,244.797,242.296,215.994,279.755,231.258,324.689,273.968,314.576,282.217,256.51,252.765
338.179,474.398,368.973,548.553,504.052,315.462,290.103,253.894,238.826,216.806,277.084,234.341,333.353,274.616,309.964,273.582,243.849,249.917
355.902,508.394,407.345,621.689,550.285,329.865,299.817,259.07,235.641,212.264,279.569,235.567,328.226,271.097,310.589,273.038,236.089,248.753
350.705,504.364,420.293,642.553,558.995,340.656,298.096,256.633,239.924,213.368,274.745,238.202,347.237,268.808,313.005,276.148,234.463,248.984
358.741,517.402,434.558,679.188,582.793,353.051,293.828,252.848,242.576,212.132,281.609,236,334.932,274.392,302.503,270.688,222.244,223.062
352.861,502.685,435.302,673.9,578.995,332.485,292.346,256.127,240.125,214.458,269.763,237.715,329.479,260.858,302.698,271.947,218.747,201.514
375.105,518.311,437.893,696.6,597.8,340.057,290.599,251.315,238.516,221.41,281.909,237.487,335.532,268.847,302.44,259.657,214.776,193.127
384.998,505.344,438.944,717.334,588.967,330.699,289.562,252.588,236.431,214.654,273.547,240.002,327.047,265.687,306.688,260.595,209.339,184.85
381.34,510.061,433.374,706.014,601.587,346.395,297.089,246.664,241.036,218.972,283.27,233.588,342.474,268.721,309.198,251.498,209,183.7
370.4,517.049,443.864,749.389,609.202,347.638,298.314,246.027,232.043,211.798,281.215,234.843,331.432,258.292,305.422,259.188,206.461,184.482
409.758,554.539,480.138,822.592,634.805,353.669,310.404,243.433,244.789,213.904,278.343,234.004,332.653,275.3,316.195,274.509,205.991,185.392
420.004,551.543,488.952,860.365,653.418,352.252,303.585,255.118,241.977,218.253,271.664,240.794,332.126,277.358,315.24,274.927,204.164,179.546
405.724,546.441,487.946,876.564,665.245,361.853,306.202,253.639,242.543,211.497,276.241,239.084,344.3,281.195,310.365,261.281,203.142,176.267
383.934,546.482,487.897,915.381,704.67,371.389,318.855,248.491,241.095,216.478,274.92,237.433,354.963,277.329,318.729,261.94,207.965,181.15
401.524,558.004,515.634,957.953,720.138,386.536,318.032,256.3,253.086,215.539,272.858,237.895,345.458,283.061,326.469,273.876,203.989,179.24
427.164,561.098,515.159,961.701,698.708,364.601,321.204,253.885,243.605,216.621,275.745,240.114,348.026,281.374,320.651,275.958,212.244,176.369
440.096,571.736,536.804,1003.248,732.38,395.317,328.17,252.382,243.263,218.121,267.599,239.109,356.9,290.271,329.276,276.378,213.244,174.108
448.703,605.352,554.818,1084.492,776.323,394.092,330.938,250.891,242.635,220.497,277.843,240.903,359.7,292.739,333.094,288.617,217.933,190.594
433.393,608.898,572.194,1118.002,809.803,425.521,343.039,256.345,242.359,211.966,282.92,239.433,383.311,302.508,344.224,292.821,219.222,191.304
453.352,638.549,586.362,1190.352,861.33,447.374,360.431,257.618,234.845,216.11,271.219,242.62,376.158,300.561,358.094,295.79,224.064,195.131
453.173,639.858,602.492,1208.574,893.477,463.08,375.589,258.864,250.145,218.385,284.047,245.792,384.337,302.079,365.536,300.062,227.044,197.813
471.173,632.74,591.628,1191.621,850.114,425.223,353.782,255.224,239.211,218.098,266.077,250.811,385.779,295.963,347.753,306.566,221.29,185.65
491.633,642.963,599.936,1223.045,877.109,445.033,373.307,256.567,241.776,221.902,285.916,237.693,372.111,300.85,349.07,297.394,218.415,180.258
487.383,642.335,585.397,1216.748,860.371,438.949,361.225,255.206,242.076,214.728,277.128,246.077,372.053,304.553,346.727,295.808,219.674,177.396
482.412,652.805,608.777,1265.412,887.884,459.481,367.22,250.485,238.97,207.955,286.474,244.687,391.674,307.3,358.302,295.909,216.867,182.537
493.382,653.474,607.702,1228.461,853.321,428.1,362.048,252.327,232.289,212.691,278.442,241.303,379.116,293.395,359.971,301.031,219.698,177.94
508.934,647.063,585.488,1154.641,820.786,420.198,358.03,247.158,252.181,216.188,282.54,241.309,367.1,291.182,347.935,290.905,221.14,176.251
486.147,623.246,544.364,1079.816,768.454,408.667,360.603,255.827,237.095,213.031,274.314,244.174,368.747,281.337,331.945,278.502,212.818,171.689
462.122,636.134,564.864,1095.391,782.933,419.17,369.486,253.379,242.757,209.792,275.467,245.496,369.742,285.911,339.872,282.013,214.619,185.385
514.35,675.5,596.849,1170.664,835.808,430.816,380.145,252.739,237.007,214.112,282.515,245.873,374.863,300.221,361.797,330.164,233.783,191.843
521.718,677.921,626.337,1224.143,850.173,428.137,384.56,250.87,241.141,219.317,278.609,245.88,366.605,325.132,400.492,387.529,261.769,197.947
532.925,699.559,646.886,1264.932,884.698,440.456,381.81,251.885,237.145,219.368,275.96,252.433,406.284,371.116,469.513,461.042,289.43,208.88
530.846,705.104,661.221,1298.277,950.211,451.988,386.257,250.521,237.964,210.48,272.967,252.506,439.942,434.024,549.451,556.385,330.463,219.452
532.429,700.734,661.564,1299.641,947.917,437.366,382.718,257.791,235.605,216.433,280.369,256.489,462.005,467.392,621.562,621.783,343.745,223.067
528.786,689.557,663.833,1270.559,946.432,439.634,374.477,251.909,238.039,219.798,284.522,258.373,469.495,484.171,648.146,680.799,371.503,228.687
489.064,675.868,630.802,1186.592,894.603,409.526,363.135,253.897,243.651,220.185,282.931,257.545,443.426,473.911,672.674,680.854,383.426,228.177
440.135,645.283,590.442,1058.791,803.083,383.479,365.429,251.364,240.069,222.843,292.526,256.15,432.116,449.195,677.542,704.248,391.82,228.147
443.675,642.067,579.153,963.824,736.371,365.712,344.213,247.445,239.602,219.753,286.383,249.833,404.974,424.684,641.5,693.814,386.541,225.076
450.38,646.037,591.731,946.748,697.862,357.744,340.071,248.194,231.273,219.233,282.715,252.457,402.9,413.529,603.935,697.241,390.774,226.461
438.575,643.872,567.614,886.104,674.496,351.074,340.528,247.176,232.628,215.267,277.029,247.815,402.763,399.708,583.909,707.606,404.007,227.594
432.395,638.581,571.448,842.756,646.834,336,328.151,255.742,222.799,212.067,271.595,253.826,405.789,392.042,588.026,707.896,408.517,232.498
420.476,626.972,535.227,742.744,605.905,330.828,321.165,249.903,237.76,219.11,280.131,244.764,384.689,381.926,561.734,657.33,389.568,226.512
423.045,626.35,522.903,693.787,569.23,322.587,322.472,248.955,236.072,219.795,274.434,250.629,376.363,377.368,552.982,653.325,389.517,234.058
410.579,630.234,509.663,654.43,548.663,308.333,322.158,249.221,230.862,221.219,282.617,242.938,374.295,369.668,522.747,621.655,379.35,219.82
414.577,614.844,503.841,620.842,537.014,300.585,313.342,250.476,219.678,215.157,267.354,246.412,373.179,355.058,509.75,613.319,375.889,221.475
402.816,605.474,486.434,568.342,519.067,296.045,308.534,245.406,227.056,219.014,278.54,242.695,361.905,350.634,488.26,567.08,368.942,213.79
389.645,605.159,475.843,556.486,494.444,293.468,307.436,253.115,226.753,217.629,281.245,245.077,360.679,345.203,488.266,550.155,353.918,216.078
378.445,588.636,466.8,544.654,476.575,300.82,309.794,242.482,230.934,218.916,278.212,247.148,365.521,352.858,475.672,534.314,347.885,208.147
368.053,594.049,461.843,562.836,468.233,291.573,299.686,246.964,221.865,214.407,270.102,247.047,354.016,346.729,482.948,533.77,332.871,200.306
334.536,561.728,437.322,584.967,506.159,305.362,316.605,244.8,226.816,219.452,281.055,245.47,376.874,412.597,502.208,493.646,304.971,190.604
298.733,515.781,401.293,630.654,545.114,319.006,316.167,241.761,225.48,219.315,280.898,247.152,389.647,432.837,517.651,444.896,274.843,180.373
267.263,443.994,343.969,677.51,600.026,340.894,327.415,247.448,229.684,217.626,284.073,248.107,426.779,471,535.328,380.228,252.191,175.316
245.684,383.512,304.486,689.943,651.594,375.233,343.858,250.155,224.947,217.107,284.091,257.446,496.916,492.787,533.151,332.29,222.65,174.657
231.951,344.476,279.333,698.91,699.812,463.143,393.367,244.758,226.753,218.132,294.263,270.152,598.616,538.361,522.523,303.075,219.993,169.961
223.69,319.925,256.236,622.35,704.245,492.62,443.353,258.842,227.845,222.699,289.387,309.262,675.116,492.695,476.346,293.801,211.155,168.477
215.677,295.898,243.812,542.066,674.836,536.26,527.335,266.764,230.434,225.008,312.208,350.815,718.768,478.118,416.885,266.991,208.208,165.77
212.519,286.035,235.089,467.828,623.974,524.932,578.406,272.273,231.069,222.48,343.679,390.307,724.811,415.387,369.32,260.049,203.545,163.371
208.004,280.563,226.184,413.662,569.309,543.225,666.014,282.558,235.174,230.326,372.237,425.092,745.179,383.087,344.747,257.015,203.703,162.438
201.603,264.947,218.928,375.992,518.047,516.145,692.046,290.382,234.138,233.376,418.573,447.039,699.442,330.134,324.979,256.011,201.435,161.189
198.523,264.825,221.236,354.117,467.295,489.867,705.901,303.764,244.615,238.48,454.799,461.27,647.053,313.182,307.917,253.27,201.109,161.212
200.498,253.285,215.087,327.539,424.399,439.757,715.899,312.379,242.128,241.312,485.759,473.483,601.674,280.771,301.911,247.347,199.381,161.942
199.094,257.398,217.593,323.852,391.983,411.072,723.94,321.645,255.431,253.183,516.609,454.397,537.242,275.711,289.898,247.097,196.346,161.512
196.406,253.427,212.684,306.184,365.444,350.538,659.461,347.6,257.753,277.691,526.423,410.929,457.068,257.968,292.432,239.478,197.745,158.931
193.308,249.858,212.014,301.621,346.72,324.294,577.252,356.506,281.974,311.41,607.522,356.208,393.747,255.066,288.943,242.608,196.767,158.949
198.18,246.1,207.872,297.164,342.986,300.049,519.064,376.37,304.405,350.722,588.474,328.895,361.942,250.032,287.529,244.392,194.009,161.297
193.938,250.335,207.287,296.271,319.862,288.72,457.917,370.282,324.711,370.986,583.558,315.635,349.737,246.116,290.081,243.827,198.257,159.982
193.22,240.783,208.564,284.973,312.905,273.458,414.97,355.676,334.977,405.053,539.675,285.779,333.9,237.987,280.766,241.668,193.45,160.604
192.306,238.797,207.804,290.959,312.727,268.243,377.904,331.758,335.832,415.654,486.693,272.88,329.384,244.421,287.102,233.821,193.304,158.044
189.188,238.335,200.891,280.953,298.862,263.235,339.745,319.07,327.039,418.348,415.679,268.024,312.916,236.313,285.445,242.985,194.452,160.191
192.18,233.795,205.227,274.328,298.846,262.732,341.548,290.097,293.391,363.028,351.31,254.182,312.079,241.237,286.013,238.431,192.197,156.816
190.226,229.758,200.754,277.609,295.781,255.362,315.922,269.461,282.941,313.191,339.033,249.71,303.316,232.489,285.021,238.956,195.035,161.373
192.878,233.234,201.566,271.393,293.577,256.198,312.654,255.967,257.457,298.556,320.372,256.614,312.158,239.124,283.669,249.985,196.752,159.394
198.244,247.457,215.814,284.457,311,259.106,313.596,252.606,249.398,263.253,313,250.459,313.426,249.897,295.706,263.305,200.293,159.751
205.803,261.372,237.62,296.777,310.48,267.454,319.284,255.039,236.48,255.278,307.036,261.073,317.842,252.895,310.094,296.064,211.996,161.348
201.769,269.346,243.795,313.332,325.48,270.665,327.686,245.312,232.099,240.5,303.142,265.843,331.153,264.753,341.492,326.863,209.388,164.512
205.784,282.305,259.287,333.045,329.024,274.849,326.353,242.667,225.536,237.34,295.891,265.863,340.047,270.818,349.391,347.146,219.35,165.076
202.756,283.317,257.006,339.562,337.615,279.661,331.991,246.585,219.829,228,299.438,265.826,338.132,275.913,358.818,347.54,218.399,161.023
202.1,284.697,260.76,334.51,327.929,274.685,335.855,248.621,219.599,228.921,292.945,261.539,325.732,269.687,369.839,362.035,221.716,163.876
202.404,270.988,251.764,318.969,328.549,280.622,336.053,241.461,219.878,228.5,301.85,258.614,327.226,262.908,344.568,341.374,216.747,162.343
198.506,259.744,239.928,312.246,320.349,265.975,324.195,243.715,221.273,223.972,292.128,260.384,323.363,253.589,332.182,318.679,214.29,164.882
203.113,255.909,233.612,298.514,304.359,265.693,315.195,238.094,222.928,223.955,295.164,248.109,310.179,252.597,319.602,321.757,212.415,163.442
203.641,249.252,230.806,300.086,300.618,258.262,318.19,239.055,215.434,223.654,296.836,248.545,308.953,245.329,312.435,310.279,209.741,164.327
206.592,253.071,226.661,289.99,297.976,263.474,311.92,231.927,215.974,226.949,288.42,245.526,304.253,240.637,313.495,308.095,216.643,172.166
201.006,245.661,216.789,288.193,292.995,253.566,303.507,234.088,219.467,221.289,292.916,246.345,303.842,241.195,304.419,301.719,210.013,172.247
196.045,234.161,214.715,279.467,297.803,256.382,306.395,230.442,218.454,226.09,286.102,242.549,296.763,244.318,292.792,278.945,206.887,167.62
187.989,232.207,211.353,278.609,291.494,249.607,305.002,234.712,221.516,219.343,284.923,247.575,300.742,234.524,289.745,270.378,200.973,162.267
198.727,227.331,214.514,275.037,287.036,254.939,306.778,235.248,218.329,224.649,297.35,237.105,297.463,236.789,286.469,279.759,205.9,168.984
231.598,258.571,241.182,279.23,288.86,252.558,308.541,246.921,228.336,226.076,283.803,246.429,297.689,237.637,293.599,281.677,210.508,176.189
264.385,308.811,288.037,313.104,300.24,259.07,302.867,238.264,227.819,220.604,305.569,244.903,301.147,250.403,302.974,321.069,232.996,183.069
269.481,336.805,311.754,338.844,307.584,252.117,296.773,244.015,223.329,218.761,281.131,247.768,295.953,251.208,308.466,344.21,243.211,181.576
277.244,354.659,330.161,358.035,317.724,252.458,294.713,242.624,214.891,222.197,283.69,245.727,309.621,252.161,311.766,368.197,245.574,182.493
272.955,359.201,347.26,364.75,322.815,248.969,299.245,237.442,219.747,218.98,288.792,240.998,305.9,250.434,327.607,410.131,257.585,182.631
269.502,358.028,346.19,366.225,327.508,256.35,292.239,238.712,219.398,217.952,285.23,237.923,307.432,258.534,333.297,420.615,261.849,182.647
273.25,375.656,331.525,363.547,331.955,245.953,296.25,238.188,228.043,217.688,285.562,238.32,310.742,256.768,328.836,434.042,276.295,185.88
268.237,370.11,342.539,361.617,335.055,251.773,291.647,242.794,223.069,216.896,291.321,241.803,304.221,260.095,338.326,431.911,282.115,186.777
266.336,375.892,340.136,369.494,348.979,255.593,288.044,242.188,218.079,220.497,282.383,235.054,300.905,268.692,347.294,442.175,280.945,191.406
265.891,375.443,343.609,370.545,346.912,250.427,290.823,244.718,226.589,215.528,284.712,235.768,306.832,274.961,351.659,451.991,286.009,197.378
258.269,378.734,337.736,352.25,343.955,250.08,296.36,243.803,224.5,211.93,274.04,239.657,299.037,262.434,346.169,444.542,286.49,198.274
253.891,386.707,338.13,352.49,338.416,249.818,291.044,244.112,229.112,215.961,277.099,234.079,310.558,267.153,362.323,471.23,287.262,198.608
261.656,386.49,325.143,363.115,330.967,247.554,291.186,245.324,228.418,217.857,274.577,237.648,290.137,268.513,367.862,469.551,302.388,204.647
268.269,382.591,328.721,343.467,342.176,247.376,284.349,239.433,225.947,214.649,281.522,239.296,301.821,274.632,378.99,480.513,304.08,214.309
283.331,396.902,314.471,331.506,335.534,249.384,283.665,244.118,223.789,220.68,275.164,243.59,305.7,285.216,411.969,529.159,335.763,222.191
285.333,374.045,292.341,321.094,335.715,257.243,290.105,245.467,226.536,213.497,285.339,234.777,322.437,304.295,445.247,522.954,344.916,224.984
289.434,375.62,293.707,325.518,336.005,251.564,284.2,243.539,227.648,213.444,277.223,240.723,316.879,319.418,480.057,545.361,358.645,225.168
293.714,370.291,281.653,325.508,333.532,244.19,284.489,248.264,229.533,218.612,280.73,243.109,321.932,332.047,534.63,572.83,370.851,230.988
298.799,375.62,287.455,324.199,329.309,245.035,288.713,250.133,224.507,220.107,275.336,236.725,336.647,346.413,591.849,597.936,379.441,233.631
301.69,364.715,282.988,320.215,346.924,253.247,289.603,248.082,226.309,218.865,281.704,235.528,350.705,389.403,674.065,645.25,398.867,238.931
306.603,358.506,278.543,328.434,350.527,257.366,287.417,242.785,225.701,215.317,275.883,238.453,355.674,403.753,744.398,693.885,432.439,242.101
311.453,343.447,278.413,334.887,351.615,259.241,295.472,242.23,226.826,214.228,272.427,235.496,372.674,412.161,809.352,728.993,433.248,244.194
315.836,349.604,295.19,336.332,351.691,254.589,278.947,249.994,224.941,219.458,280.584,237.504,372.811,423.084,848.443,771.084,448.226,241.73
331.088,372.226,313.787,357.068,379.076,261.46,290.028,243.752,229.905,214.671,276.102,239.597,389.895,470.579,907.552,811.898,468.271,248.673
343.694,405.494,354.816,394.744,414.295,271.943,289.679,246.909,224.694,219.337,273.091,239.116,393.189,487.439,968.438,844.943,491.561,255.834
351.874,431.423,374.55,448.113,440.52,280.779,298.842,244.127,231.247,217.601,276.734,240.384,394.616,510.139,969.758,862.316,510.978,250.274
358.782,437.537,394.295,481.531,471.919,281.744,296.03,238.339,232.234,215.691,275.843,239.661,404.4,533.155,995.372,876.582,521.401,254.449
364.564,441.463,408.589,504.938,480.162,278.847,299.936,243.1,227.48,220.815,269.263,240.931,414.121,542.703,981.409,879.704,516.47,252.166
366.126,463.659,408.614,540.244,516.09,282.601,294.651,242.573,223.674,221.579,278.453,244.648,418.611,531.347,1020.206,890.013,530.226,256.016
356.526,450.974,409.372,568.666,511.66,290.143,293.651,241.567,230.247,218.449,271.182,245.455,415.421,526.203,979.76,864.916,519.723,262.362
356.466,470.634,434.376,629.207,553.309,293.509,294.069,237.536,227.345,215.972,278.967,244.421,448.421,555.353,1050.539,901.807,544.432,269.779
361.904,477.382,451.477,664.127,575.316,290.679,303.872,241.848,228.378,218.017,279.898,256.217,456.511,563.213,1073.154,927.58,558.749,277.613
368.979,482.474,455.744,711.094,595.477,306.636,304.275,241.679,224.806,219.23,275.482,250.363,469.689,585.687,1086.156,954.336,569.849,281.491
357.348,468.988,459.44,703.66,589.705,282.36,300.17,251.682,224.362,221.947,281.686,261.88,466.6,526.347,1107.849,958.918,565.443,276.56
360.513,469.085,433.085,663.748,559.672,293.736,301.743,243.445,218.694,214.112,281.489,252.83,466.037,556.15,1103.859,959.427,568.663,278.585
336.248,433.291,371.864,572.947,526.884,294.892,295.601,236.93,226.964,223.11,279.036,247.12,468.995,579.974,1131.029,961.98,583.574,276.712
318.308,385.49,355.903,515.883,499.195,283.859,296.099,233.206,223.954,211.854,273.595,252.803,476.979,573.276,1156.773,945.533,577.743,273.316
296.453,349.348,339.545,479.959,464.701,278.783,295.727,239.736,220.378,214.143,284.336,255.073,477.316,571.621,1135.479,968.83,601.277,296.244
280.365,328.791,322.936,445.504,455.967,275.057,294.922,238.882,229.424,218.862,276.153,249.23,481.184,564.587,1166.242,951.814,577.406,293.79
296.675,307.37,292.643,429.557,435.009,273.908,296.739,238.709,222.974,211.719,273.46,257.049,506.447,563.716,1131.857,932.038,571.477,276.91
288.962,289.754,270.267,384.619,403.266,275.515,300.654,240.545,226.938,225.697,270.201,269.848,531.226,596.295,1130.578,897.376,538.927,270.074
281.438,269.409,265.963,376.061,381.404,277.094,298.943,236.7,222.98,221.59,276.657,272.964,532.447,589.105,1118.779,904.004,560.255,264.654
253.417,258.47,263.211,372.736,379.698,282.252,306.862,233.615,228.605,213.404,280.142,266.633,533.284,579.995,1107.237,909,563.9,275.035
235.472,249.317,248.291,355.02,367.857,273.384,298.05,237.661,226.707,214.913,272.748,275.27,549.847,552.795,1081.211,897.027,561.344,289.357
229.122,242.602,243.576,349.029,360.048,272.174,305.183,236.933,227.842,220.801,281.65,278.444,563.758,590.466,1083.573,899.173,560.508,285.435
216.237,232.583,234.502,341.32,348.344,269.307,309.25,242.782,233.395,215.64,277.347,281.612,553.089,579.453,1095.557,875.92,546.02,271.578
206.25,229.726,240.979,333.996,332.195,263.677,305.929,240.073,233.155,219.902,269.748,282.474,538.542,553.371,1076.602,880.858,544.947,270.108
207.735,232.537,240,327.494,333.285,274.229,302.335,237.648,233.444,219.758,280.376,280.009,521.853,544.24,1083.068,884.619,544.537,279.297
226.791,229.626,233.537,331.547,333.173,264.155,306.202,242.1,232.01,219.758,269.544,286.112,544.637,536.118,1053.164,868.706,530.785,267.316
224.352,231.947,238.103,335.312,335.765,268.356,308.03,247.4,239.441,214.587,284.785,280.444,534.289,542.5,1082.38,879.805,558.133,267.548
211.393,222.53,232.289,332.537,318.983,266.092,305.232,246.418,241.635,226.48,281.142,288.06,538.663,512.95,1064.102,873.827,545.322,284.249
210.735,226.116,234.492,331.416,330.701,268.769,304.924,245.621,233.645,217.152,277.821,286.727,547.342,554.847,1104.562,902.004,552.235,288.152
215.357,226.549,238.812,338.58,337.071,266.02,302.131,243.952,229.885,220.489,280.42,290.258,576.868,572.903,1129.523,919.874,575.333,299.599
209.814,228.26,235.298,331.35,341.584,270.204,303.725,242.185,242.612,217.132,291.814,296.427,618.305,598.005,1164.833,916.664,573.765,295.862
200.814,216.941,223.785,326.402,329.527,265.734,296.564,236.342,236.612,225.75,291.982,302.324,595.642,554.155,1109.211,879.934,538.093,276.514
194.442,218.26,232.702,322.105,319.093,262.89,310.849,251.5,250.418,223.48,292.325,288.288,566.332,545.632,1077.042,876.113,537.796,272.396
192.145,213.929,223.99,311.721,316.544,258.429,302.195,250.036,243.671,227.649,291.796,290.172,532.705,476.929,987.599,825.779,508.869,256.357
188.716,215.268,214.816,306.938,314.059,258.397,303.183,244.394,271.487,247.239,315.19,283.916,481.853,453.103,928.164,781.741,468.752,233.763
183.496,206.303,220.341,293.627,303.062,257.65,301.165,256.906,295.566,275.851,316.161,280.712,452.174,391.818,837.622,743.58,460.115,216.228
184.077,212.593,208.979,283.24,298.052,256.227,306.211,269.885,328.523,290.669,321.606,265.101,408.184,350.508,732.112,653.816,413.583,205.73
181.115,207.579,213.576,277.289,296.195,260.067,299.775,286.239,369.395,311.41,352.551,263.663,377.9,345.116,687.008,625.529,389.891,196.493
179.224,206.311,214.368,280.602,285.325,250.957,300.745,294.785,405.086,330.41,355.296,264.541,359.416,311.995,627.372,596.77,386.96,188.8
180.111,207.238,214.421,283.227,293.036,256.305,295.603,293.121,413.25,337.579,366.42,252.21,356.395,299.789,587.388,578.232,369.131,183.548
177.288,209.047,220.696,281.93,291.525,250.425,299.461,304.206,436.931,333.596,365.858,259.622,353.611,288.326,557.615,567.911,350.942,180.631
176.35,216.232,224,278.924,290.176,258.838,302.954,311.606,458.526,349.183,359.726,255.449,337.053,287.332,532.177,564.865,354.175,177.687
179.857,207.941,219.45,276.34,287.349,247.798,292.759,294.527,399.5,334.615,334.551,253.513,325.105,279.953,501.289,520.788,322.259,176.588
176.177,206.063,215.176,285.32,287.005,256.536,297.993,290.791,399.388,324.657,342.485,249.382,329.505,277.955,491.378,511.732,316.858,175.131
183.996,208.874,221.393,274.895,288.634,254.695,299.147,294.982,402.349,337.118,335.843,240.506,313.721,275.321,467.156,512.374,327.603,179.622
