T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
255.411,339.305,378.722,505.81,423.47,371.446,340.253,296.494,240.98,246.635,219.54,249.198,335.957,737.196,830.817,1344.153,319.915,302.46
245.974,319.768,386.121,555.335,509.877,439.558,355.877,301.575,232.798,249.235,215.185,252.578,345.092,781.295,860.185,1276.236,297.635,271.524
238.005,295.964,360.475,548.271,573.359,516.562,367.987,307.711,239.737,246.939,214.626,249.816,361.949,805.369,816.734,1163.558,263.204,255.642
228.819,285.44,316.142,503.503,616.138,616.233,380.376,305.228,240.228,248.981,212.966,251.382,399.805,830.943,717.527,1041.783,251.933,242.125
223.834,270,300.49,431.897,605.476,668.364,406.637,320.929,236.557,242.583,216.432,257.363,423.687,781.786,612.587,947.311,234.5,228.955
222.396,267.255,282.14,367.219,564.592,716.939,452.93,329.142,236.119,242.767,220.457,266.132,444.56,717.096,499.683,872.787,227.505,224.62
220.749,260.29,269.031,328.756,488.693,713.622,505.937,345.372,239.563,246.191,221.377,291.859,442.57,629.468,431.286,809.342,222.353,214.701
219.16,259.006,257.774,292.348,410.636,718.556,579.666,355.343,244.394,254.375,224.002,336.326,449.376,518.815,376.616,751.192,215.31,219.744
216.471,249.021,255.276,281.503,352.542,694.918,680.749,388.858,253.18,254.774,241.806,398.898,443.735,441.474,346.449,711.544,209.333,213.661
214.024,252.94,248.768,268.933,308.486,664.364,901.256,443.179,253.643,254.486,262.483,509.436,430.684,374.26,313.098,653.219,207.165,207.603
215.046,255.279,249.755,265.135,292.639,574.221,980.598,483.128,258.554,258.692,281.526,543.602,388.386,352.5,300.922,622.812,208.95,212.27
217.824,250.107,245.691,264.403,282.032,504.235,1029.316,516.447,265.793,269.442,305,592.181,355.807,324.334,287.138,600.681,203.963,202.472
219.655,246.672,245.537,258.935,269.037,453.867,1009.264,577.673,266.08,279.841,329.84,651.925,327.475,312.942,284.815,572.967,207.773,216.413
214.491,239.76,244.78,251.73,265.347,413.055,1116.872,622.439,276.904,285.321,350.402,668.469,313.381,303.187,278.737,558.027,202.486,208.826
210.814,243.521,243.272,260.595,261.441,403.947,1119.647,692.252,283.965,287.56,361.951,681.938,292.299,295.49,272.98,550.858,207.518,212.272
215.481,243.556,243.611,254.579,257.927,367.325,1006.324,700.409,302.711,306.358,375.228,602.118,273.286,289.586,271.453,525.411,204.468,203.207
212.623,244.459,245.988,253.275,252.931,348.266,852.927,751.195,317.504,328.029,397.328,529.889,262.61,286.507,271.259,520.698,201.202,204.168
214.689,237.519,241.008,250.18,252.776,339.832,719.097,801.734,363.674,375.168,429.111,466.7,255.074,279.896,266.487,501.68,200.608,200.982
215.473,245.476,239.667,256.756,254.152,332.509,607.689,791.398,404.265,403.444,423.485,415.76,248.494,279.628,266.884,499.739,199.069,211.072
210.314,243.219,241.545,252.653,251.33,316.53,554.042,668.091,468.046,457.671,385.936,358.611,245.034,272.268,266.549,480.089,204.062,200.746
213.631,239.275,243.93,248.993,250.311,324.654,499.433,573.833,538.259,524.824,349.185,336.606,248.108,275.159,265.484,474.42,202.757,200.54
212.741,235.762,239.967,250.724,252.756,314.793,463.713,517.232,585.757,574.939,316.777,307.967,242.414,272.002,260.96,461.616,203.578,198.54
210.092,241.556,246.185,251.724,251.854,319.489,430.807,465.675,602.661,612.872,309.087,295.88,240.781,273.911,257.732,446.837,197.484,200.374
214.152,237.944,239.22,245.397,250.404,310.387,421.768,429.222,594.456,591.91,292.398,282.755,243.943,269.269,257.585,445.981,203.624,192.339
212.664,239.506,243.698,248.486,248.555,318.967,392.838,390.982,544.878,554.509,277.34,274.922,242.486,271.955,252.875,438.486,201.498,194.366
209.64,240.577,244.615,246.049,248.886,310.716,394.984,371.618,495.717,495.516,262.906,271.861,238.254,266.612,254.098,431.861,202.755,195.145
213.768,241.337,244.424,246.406,249.848,310.151,390.679,357.937,439.73,453.132,258.349,271.005,238.142,270.086,251.851,431.861,204.055,205.16
220.945,239.35,241.356,245.218,251.538,307.687,378.144,338.451,391.746,399.27,249.636,264.977,235.434,264.729,251.58,418.131,214.234,230.663
216.162,243.85,246.261,245.793,248.662,306.221,380.911,329.907,349.835,365.065,250.974,260.92,238.262,272.231,266.014,431.116,217.645,247.873
220.253,246.002,247.23,248.624,248.662,306.325,373.342,324.764,330.935,345.099,247.86,264.681,235.35,271.68,268.335,443.898,223.562,256.192
238.5,251.298,249.72,248.822,246.055,310.501,373.924,325.634,310.676,324.075,241.685,253.681,231.885,266.817,271.257,455.895,231.509,260.419
280.73,282.635,274.325,256.597,247.102,314.562,359.569,317.419,293.183,303.683,239.311,258.49,229.874,275.518,282.103,477.017,269.222,287.996
322.502,327.296,313.681,275.622,256.201,318.18,358.611,314.61,281.62,300.556,237.581,258.033,235.075,281.411,292.533,523.064,290.502,304.219
350.72,372.951,352.817,296.856,263.114,318.532,357.125,316.319,271.685,285.83,242.732,259.259,237.259,290.687,300.549,540.423,300.145,314.029
374.619,429.253,396.335,343.816,277.938,327.317,351.185,315.469,264.909,289.025,233.583,256.066,238.637,294.984,301.176,537.797,311.186,321.423
388.795,454.135,416.444,375.311,290.843,324.358,349.569,306.762,258.92,273.361,238.874,254.34,241.689,288.862,299.438,523.752,322.826,323.671
402.857,476.06,426.726,401.641,301.446,328.628,347.914,309.809,254.754,275.889,240.462,249.856,239.586,288.305,296.368,501.491,314.766,326.798
410.258,488.989,443.496,415.266,300.962,332.532,345.483,299.835,253.35,277.124,235.434,253.108,236.686,286.971,285.397,475.334,327,352.564
414.846,514.766,446.449,434.632,308.118,331.511,342.509,309.478,255.28,265.403,239.934,248.082,233.746,291.737,293.886,459.989,321.768,353.35
426.695,532.384,451.778,439.865,317.985,333.611,341.478,311.624,252.939,265.828,231.549,246.943,238.191,290.735,284.013,454.019,319.766,372.609
420.986,544.691,464.817,473.685,333.261,339.941,339.052,307.797,249.617,266.595,238.76,250.99,237.146,291.276,288.551,438.286,324.225,390.902
422.379,556.373,463.074,475.952,337.726,356.601,340.17,296.079,248.407,261.057,233.006,247.637,235.291,290.243,280.159,429.744,315.468,381.411
417.048,557.358,474.99,466.772,345.948,369.83,339.423,305.72,248.833,259.023,236.977,249.344,236.794,289.487,279.603,421.212,297.638,374.593
428.427,573.206,486.016,496.048,363.274,372.918,337.159,299.134,246.857,257.405,231.951,249.969,238.309,292.221,277.947,410.587,273.697,379.806
430.382,587.285,501.87,512.001,371.352,379.636,334.655,303.644,242.709,256.973,235.443,255.675,244.34,295.656,281.953,404.719,278.821,393.524
439.988,608.391,527.467,528.808,381.551,399.262,336.392,297.516,246.319,254.822,235.274,249.38,242.309,302.01,273.975,408.964,267.11,390.133
432.381,634.266,563.492,567.167,427.01,422.495,346.099,306.451,248.024,256.543,233.611,250.236,245.103,305.656,282.574,404.55,253.839,358.346
398.884,561.539,528.006,549.567,407.243,419.904,341.997,299.362,241.787,256.941,232.747,249.465,245.162,302.511,274.514,391.369,239.328,308.89
339.761,489.182,457.103,484.501,369.571,409.679,338.073,303.472,240.637,257.249,236.372,247.292,244.26,293.169,267.411,385.592,228.897,278.012
297.288,412.382,402.058,447.745,350.434,397.605,350.055,297.728,239.391,251.656,233.526,252.53,244.489,287.734,264.859,379.806,216.22,254.524
269.691,378.732,378.689,441.459,332.901,382.679,344.326,302.563,246.198,256.553,231.704,250.665,238.445,289.568,278.495,384.175,208.787,238.014
254.599,342.753,354.303,441.116,322.09,366.483,345.501,302.439,243.774,252.539,232.026,250.257,240.799,290.253,285.466,384.009,203.42,231.859
245.756,319.974,339.732,437.331,332.61,366,343.303,303.063,243.615,255.727,232.747,246.734,237.912,309.745,296.969,379.78,208.509,229.812
233.86,295.433,342.523,484.314,341.923,360.444,348.702,307.278,242.956,254.208,238.874,250.557,245.8,375.865,382.623,393.698,205.025,221.07
232.22,289.751,332.864,547.999,464.838,395.515,364.574,297.201,245.178,251.096,233.932,255.92,272.031,531.891,487.736,406.53,203.8,208.753
227.167,280.944,313.405,535.897,514.196,433.744,371.029,299.789,242.87,256.92,231.7,251.128,297.47,639.998,537.808,395.834,205.525,206.855
225.319,269.734,291.136,515.013,560.257,502.81,390.196,310.124,244.276,253.702,235,256.132,328.136,709.294,548.632,385.516,204.032,203.366
221.186,258.33,276.609,432.186,537.991,560.736,401.687,313.366,240.496,253.398,239.694,261.082,356.532,715.609,472.005,384.319,203.183,213.135
224.698,260.912,269.331,379.354,523.648,602.943,440.266,321.549,243.906,250.541,239.3,273.898,373.277,669.94,385.178,378.652,200.365,201.008
219.493,258.637,256.909,327.06,463.916,657.399,469.402,331.758,248.496,257.937,244.834,303.014,406.098,593.776,324.388,371.759,203.424,207.838
217.024,256.139,254.233,296.075,391.131,655.626,522.783,350.852,249.522,256.973,252.538,341.012,403.403,480.641,296.851,357.472,199.892,200.247
216.2,250.88,256.751,288.907,341.665,644.542,587.467,377.366,251.998,263.904,273.374,395.21,414.923,424.299,286.694,362.905,198.573,206.479
215.162,247.44,247.833,275.951,309.716,644.679,720.684,404.61,258.254,265.279,289.383,461.354,403.034,378.339,271.821,359.917,200.156,202.035
217.072,248.264,245.726,268.995,287.525,587.19,790.601,460.323,260.096,278.61,319.262,519.884,389.766,336.192,270.353,362.039,200,203.748
215.609,248.004,243.866,259.518,275.861,528.642,909.971,501.931,267.448,283.155,336.013,552.476,342.905,317.096,264.938,362.83,200.998,203.883
215.865,244.672,242.864,257.423,270.297,470.252,945.817,518.827,273.339,289.742,362.811,586.993,318.465,304.833,263.275,357.483,202.186,202.883
213.578,242.384,237.728,258.682,261.108,429.325,997.488,559.756,275.976,301.618,376.294,618.045,298.432,292.75,259.951,356.298,201.404,199.419
212.038,241.172,243.844,257.238,255.157,408.571,1006.525,583.467,280.444,307.497,403.147,651.026,283.025,291.364,260.371,367.575,202.592,201.961
211.853,246.06,241.006,260.792,253.999,374.481,916.916,576.063,299.446,318.371,408.098,609.101,269.111,282.12,256.045,357.417,202.883,203.207
212.433,242.33,239.043,259.932,250.291,349.748,768.64,619.738,322.322,344.398,437.185,531.066,258.555,278.211,254.533,358.214,198.447,202.035
212.969,243.998,239.728,258.607,251.007,337.71,663.499,698.569,361.359,381.029,465.885,465.632,253.902,280.305,260.944,358.15,202.587,201.701
214.93,239.047,235.992,256.112,248.823,331.81,579.042,701.122,413.046,423.583,457.577,420.057,248.27,276.698,256.793,356.62,205.179,202.323
214.365,240.526,239.233,255.636,247.485,322.542,511.739,629.799,469.515,475.987,414.281,363.033,242.594,275.446,261.397,359.578,197.5,201.953
213.573,240.914,235.465,252.053,250.135,321.354,470.632,542.923,544.874,537.872,366.577,333.059,244.576,275.159,254.002,356.502,200.81,200.955
208.969,243.011,239.529,252.846,248.047,312.759,434.574,480.506,592.922,588.954,343.591,312.01,239.617,273.021,254.498,356.753,197.683,197.311
211.205,237.854,235.979,243.656,246.46,311.918,398.047,435.543,611.407,605.222,321.577,294.257,236.669,267.724,254.882,358.045,195.47,199.022
211.961,238.633,244.636,250.331,249.871,313.311,386.856,401.89,587.043,582.149,301.585,284.743,237.092,267.743,254.598,350.286,200.713,200.127
218.444,241.423,239.099,245.873,247.294,308.436,378.723,371.205,539.75,521.455,284.957,274.851,235.781,266.096,253.107,357.816,198.888,200.519
215.829,243.067,237.558,248.252,245.851,310.442,370.428,350.165,469.122,463.18,271.226,272.856,235.556,270.505,259.069,359.239,201.592,200.272
216.326,236.685,236.757,246.47,245.553,302.92,359.125,340.587,427.743,414.591,258.438,267.431,241.92,267.69,251.98,357.205,201.468,201.767
216.314,237.803,240.926,248.844,244.817,305.227,360.93,332.337,379.254,378.174,255.145,263.076,237.031,269.956,251.071,355.502,199.268,264.945
215.459,240.431,234.51,248.206,244.31,300.012,355.744,320.193,346.604,350.027,244.234,260.488,240.944,270.071,255.101,350.116,203.181,205.687
238.845,243.639,238.661,255.134,251.851,311.004,365.629,321.606,330.863,332.021,246.436,261.347,239.432,272.188,256.634,357.331,199.105,204.094
284.068,248.545,247.387,258.877,250.285,319.16,369.64,317.587,308.463,316.386,239.532,261.844,240.723,271.894,251.783,354.883,202.53,202.313
336.655,255.026,252.634,271.087,253.735,319.91,361.052,313.9,292.841,303.723,238.247,257.977,234.881,275.065,255.558,360.78,205.358,205.153
357.708,287.043,277.323,290.98,259.9,318.47,369.689,315.545,284.65,289.442,244.536,257.122,235.463,276.101,258.643,361.123,214.842,222.93
422.604,404.152,351.385,347.704,273.772,320.589,356.794,306.825,279.206,280.501,237.598,255.844,232.697,283.192,268.784,378.028,270.736,256.575
469.357,528.53,489.029,474.975,343.297,340.636,357.859,304.88,267.744,277.484,237.609,260.748,241.543,319.513,297.714,412.9,320.924,281.131
492.604,580.245,534.519,530.413,370.3,357.955,353.209,311.317,265.817,274.031,240.921,251.285,248.664,341.476,317.243,445.725,376.2,334.64
538.341,644.521,585.101,566.997,400.001,377.479,352.183,308.878,263.144,274,232.751,258.623,270.982,401.135,384.801,531.516,446.631,406.112
552.84,678.554,605.848,598.308,421.13,391.174,351.311,307.86,259.769,267.436,234.777,257.2,288.861,461.276,472.524,628.403,490.429,439.62
571.362,721.56,604.924,618.885,435.571,407.092,349.501,303.071,252.796,269.48,235.849,257.377,303.298,491.349,524.806,705.448,522.447,481.961
604.63,764.622,630.461,653.111,479.257,426.188,352.144,300.122,257.646,262.899,234.7,259.977,320.321,555.567,596.944,776.644,582.911,513.748
604.107,791.238,639.889,665.752,497.642,455.773,358.305,310.033,254.541,267.579,231.766,256.589,340.226,596.25,661.339,827.706,600.658,550.802
619.71,821.013,655.837,680.443,510.679,464.411,359.595,299.831,250.533,262.237,236.787,259.446,351.99,644.571,682.958,878.122,623.55,568.959
626.705,849.94,650.555,688.648,520.519,487.411,363.501,307.746,249.222,263.48,236.745,261.906,365.992,692.036,723.875,962.42,636.211,567.243
617.891,868.249,681.288,687.039,528.67,492.975,358.402,302.252,248.935,261.514,241.064,259.969,367.953,712.268,734.975,995.3,634.853,570.986
633.341,880.446,652.477,691.561,537.923,491.898,358.196,299.746,248.822,262.306,237.774,261.146,383.303,736.279,757.44,1035.748,654.493,597.562
644.79,905.642,677.337,692.227,529.89,506.364,373.697,310.565,244.963,258.482,239.064,265.75,408.116,778.156,801.529,1143.159,665.053,592.787
643.988,910.165,680.041,690.971,525.501,501.301,369.963,302.583,247.002,257.281,236.815,270.257,411.853,805.067,835.708,1228.395,658.94,605.994
629.87,913.131,694.883,685.254,522.213,500.413,383.948,300.118,247.815,257.103,235.047,269.276,418.367,828.399,849.322,1282.502,666.743,604.528
608.773,869.65,674.033,681.617,523.035,497.751,385.572,301.524,241.098,256.262,233.221,270.01,422.714,845.411,856.732,1345.877,646.966,592.025
554.34,823.281,629.469,623.409,485.937,479.583,376.614,303.057,243.6,258.059,234.196,261.03,421.895,811.726,870.688,1427.97,637.514,573.896
483.186,691.185,526.481,517.011,414.022,435.08,361.428,296.474,240.998,254.151,235.132,267.17,403.984,790,857.813,1445.812,599.438,561.386
435.805,601.144,456.778,446.194,372.653,407.546,353.112,299.28,246.194,253.086,236.543,266.613,390.221,747.812,842.697,1488.312,562.094,534.898
440.739,539.833,403.111,402.041,339.664,384.378,343.452,297.059,236.263,257.671,235.915,262.608,374.583,718.107,824.482,1481.825,544.803,548.826
451.334,519.373,381.767,376.155,326.667,361.364,332.206,302.063,241.302,256.545,237.421,256.72,373.466,710.271,829.667,1557.873,556.33,537.231
473.143,507.283,361.086,363.654,323.918,362.503,336.159,295.38,239.696,259.319,233.447,259.226,372.385,707.737,843.444,1584.111,543.963,526.372
496.131,483.444,346.023,350.494,316.603,364.91,326.444,300.829,236.474,253.872,231.923,259.13,367.753,714.023,847.339,1651.469,537.119,523.982
521.348,471.848,326.977,341.426,310.361,361.438,333.07,292.201,241.057,256.193,231.464,258.792,369.424,724.69,858.833,1699.855,530.959,513.783
527.13,444.182,317.426,319.067,301.259,348.292,331.329,294.297,240.641,255.841,236.36,259.564,366.568,701.821,840.504,1711.381,505.516,510.35
513.613,428.775,305.586,320.554,295.936,351.988,329.413,299.51,239.198,254.692,234.172,261.441,362.448,696.386,837.812,1735.864,491.383,503.679
466.483,373.65,299.852,315.968,291.879,351.593,326.452,298.36,237.835,252.887,240.113,268.936,379.151,722.471,867.37,1782.033,467.803,497.722
399.073,345.738,290.695,305.286,296.072,346.294,332.99,296.742,244.552,252.071,234.589,270.715,381.75,733.821,859.33,1785.689,433.759,471.769
341.104,315.352,278.751,303.401,291.441,337.757,333.632,299.565,242.139,249.631,235.983,268.818,372.265,698.557,847.236,1734.509,395.271,445.93
300.486,289.79,277.525,318.493,309.172,349.44,341.514,299.943,239.28,257.048,236.46,269.255,379.133,713.619,850.415,1697.402,358,403.83
281.381,285.504,275.817,386.187,384.633,392.254,357.185,310.656,236.639,258.751,239.904,269.948,370.283,742.282,864.966,1622.947,319.571,359.19
254.273,274.028,269.056,413.401,486.066,470.693,378.916,304.648,245.128,254.006,234.866,263.679,385.247,797.56,839.862,1481.97,286.851,324.691
249.898,266.768,263.2,418.573,575.875,600.403,422.23,316.972,241.5,256.266,240.834,272.186,391.956,793.687,764.822,1356.238,267.099,293.716
241.212,257.951,252.512,372.312,577.819,659.397,457.274,324.593,245.837,256.463,242.077,274.783,401.368,762.286,637.723,1221.738,253.688,274.17
232.382,255.944,244.932,326.693,550.513,693.02,480.339,338.234,247.983,259.994,245.251,278.599,422.211,717.583,533.214,1149.817,240.454,261.434
225.64,251.545,244.049,292.593,484.654,740.305,523.799,352.246,250.196,255.191,240.266,293.523,424.597,624.518,450.533,1050.505,227.057,247.587
225.268,251.384,248.969,283.685,408.576,697.436,568.627,366.9,250.35,258.679,254.687,323.075,420.794,510.375,400.971,980.811,227.865,237.239
222.439,248.313,244.019,269.879,352.186,658.36,643.728,386.661,261.393,263.539,266.794,377.406,417.563,445.925,363.663,917.381,221.58,239.131
224.495,245.693,245.216,263.438,317.253,667.558,784.661,426.539,266.139,265.906,291.183,459.755,407.39,401.961,336.408,881.906,214.525,231.695
223.526,250.361,243.043,255.678,293.197,615.89,875.65,475.752,267.667,270.616,319.034,486.509,377.268,365.469,314.73,824.269,216.704,231.407
219.78,243.53,236.432,256.393,278.906,521.491,884.23,516.03,277.189,284.379,355.377,514.236,336.645,335.058,303.873,786.278,207.227,223.963
221.91,247.431,240.519,252.884,265.112,454.961,922.418,556.195,288.924,297.839,373.994,566.743,316.311,319.511,299.187,755.611,210.438,223.912
223.367,242.843,240.354,245.204,260.237,423.926,1002.11,592.974,288.431,298.075,396.749,616.549,298.11,300.255,291.031,723.742,204.933,218.055
218.853,241.101,241.224,250.001,256.268,384.327,990.407,621.821,301.748,313.128,420.177,612.922,282.19,297.922,281.875,683.558,209.248,217.098
216.524,241.386,239.093,248.26,250.337,362.192,846.867,597.146,316.57,326.832,418.628,551.611,271.126,287.856,280.054,662.02,209.491,218.164
216.722,243.479,239.173,250.752,251.253,345.922,716.723,615.589,341.944,364.855,439.181,480.135,253.172,283.872,277.239,638.919,203.564,213.272
212.918,235.667,238.514,250.761,249.605,326.436,607.554,655.933,385.724,406.933,468.849,413.661,248.984,285.679,277.813,612.444,204.305,213.658
217.945,241.062,237.893,250.135,249.8,324.358,545.653,648.494,416.828,447.472,467.196,385.333,244.944,282.01,278.674,602.38,199.429,213.579
214.604,238.878,239.914,246.433,249.569,315.736,479.977,555.608,468.213,496.945,412.36,343.332,239.288,270.93,273.531,572.828,202.706,211.519
209.87,239.966,234.743,245.398,244.937,313.194,436.159,490.154,595.865,599.117,362.834,310.943,242.041,270.17,270.341,560.686,202.514,215.933
214.27,234.697,236.488,247.598,246.164,307.421,403.99,455.969,633.535,654.889,347.949,295.214,238.653,273.791,269.268,538.516,203.041,205.648
209.599,237.76,230.844,243.264,245.568,306.951,390.235,415.671,647.007,658.899,322.921,281.365,236.673,267.779,261.067,520.433,202.885,208.272
211.65,234.373,236.099,240.501,240.498,300.434,369.347,383.732,608.704,651.593,303.049,275.248,233.774,265.627,255.536,502.095,199.03,201.35
210.119,239.715,233.763,244.577,243.71,304.489,367.507,366.766,565.452,591.637,281.777,273.418,233.633,264.505,261.076,497.645,198.75,208.411
219.98,237.981,234.545,238.599,240.756,300.476,355.185,347.943,533.311,523.463,264.653,268.207,232.088,260.839,259.056,478.406,202.337,214.554
226.968,233.545,233.453,244.693,241.359,299.329,356.238,335.469,479.406,474.803,259.689,259.597,233.188,263.747,257.232,463.369,208.305,231.025
224.456,239.326,238.28,242.055,243.457,301.857,356.183,329.943,431.265,418.046,258.543,258.858,231.624,266.695,259.803,469.103,216.929,248.043
220.16,235.878,232.058,240.889,239.776,289.468,349.83,322.663,381.869,378.631,250.736,256.741,230.876,258.334,262.795,459.444,219.133,275.204
216.899,239.062,232.625,242.913,239.487,296.431,342.676,319.437,349.804,358.755,252.211,254.557,229.921,268.896,270.73,457.156,230.456,301.982
217.993,234.738,235.887,248.299,241.346,301.18,351.405,317.043,333.228,335.755,245.151,252.927,230.951,270.571,279.009,461.73,232.482,303.096
215.266,239.79,236.862,244.661,239.445,299.728,346.475,306.892,310.93,323.616,244.474,254.918,229.887,275.919,299.362,462.359,229.564,277.585
211.442,235.891,236.609,246.427,240.838,298.229,342.266,316.224,300.696,310.939,241.591,256.55,232.252,276.255,300.569,450.347,235.553,295.121
218.056,238.515,238.737,245.497,238.079,296.387,352.621,328.181,294.215,302.899,247.609,258.3,232.37,273.63,298.149,456.227,256.197,349.914
216.824,246.455,241.87,245.698,242.696,302.436,354.052,343.575,314.776,327.386,256.115,260.092,229.09,269.549,309.967,463.869,274.672,394.785
214.263,242.888,235.484,246.227,239.247,300.442,352.911,377.484,353.707,370.245,267.755,262.958,230.72,270.377,308.935,451.975,267.674,405.818
214.302,237.933,237.963,245.331,241.941,302.38,346.595,390.343,405.88,422.556,278.47,258.248,228.465,264.368,302.226,437.584,248.589,345.781
210.265,239.215,236.99,242.688,239.286,301.454,345.744,386.644,440.593,454.273,277.945,257.071,231.205,261.005,286.431,419.259,228.085,306.742
212.483,235.901,237.914,242.387,243.419,296.951,344.099,398.805,468,480.39,280.747,250.41,228.638,257.17,278.848,416.902,217.773,275.278
210.275,237.436,235.414,244.506,240.027,300.82,344.757,383.539,461.75,470.103,277.513,250.441,230.322,258.979,276.127,411.656,207.165,250.912
208.817,238.47,236.821,244.077,241.333,297.769,348.992,368.445,436.031,446.553,274.574,254.564,225.997,258.688,270.516,398.483,210.264,238.149
210.012,237.152,241.051,241.007,242.011,296.789,342.003,361.146,450.335,457.027,261.696,245.564,225.933,262.19,269.264,402.108,207.358,229.996
209.602,240.97,235.286,244.06,243.073,293.943,344.196,358.313,423.883,428.66,262.347,252.165,231.08,256.008,268.833,393.852,205.248,220.904
211.119,236.511,233.944,244.469,240.695,295.691,335.402,348.47,400.202,418.314,256.817,251.113,225.522,256.401,261.995,396.006,202.422,219.07
218.993,236.983,235.975,244.164,242.869,297.56,330.196,328.22,369.25,379.56,252.104,247.59,230.196,256.218,264.766,380.436,212.674,231.826
296.486,291.807,246.632,248.216,243.774,295.908,318.125,312.031,332.911,354.971,240.734,248.045,222.979,257.333,255.732,393.542,253.463,279.536
339.985,335.981,290.197,267.773,248.392,307.89,329.645,316.002,303.58,322.432,243.24,244.752,233.475,265.279,261.06,405.314,274.64,300.552
358.961,366.603,330.652,306.407,253.893,296.771,323.386,309.333,290.867,308.717,235.215,249.498,228.776,264.906,267.928,405.12,282.743,303.059
370.922,389.442,356.506,338.818,263.017,303.08,330.653,301.183,280.53,295.763,232.064,247.767,230.715,266.508,266.88,406.058,284.264,309.301
382.655,421.964,388.045,386.611,282.28,310.879,323.444,308.22,270.265,290.465,235.313,250.509,231.169,272.432,272.58,402.712,296.101,325.016
400.72,464.427,418.058,437.047,304.311,312.812,324.791,301.508,263.757,280.996,233.938,250.762,232.681,275.883,276.357,400.908,292.966,326.397
406.713,484.824,450.959,469.539,323.929,319.888,323.251,301.171,263.07,280.306,232.434,245.771,233.178,281.753,276.145,394.788,291.037,341.945
417.357,517.582,464.268,496.083,328.135,334.008,315.206,302.293,261.83,270.977,237.745,245.936,231.925,285.196,286.147,391.667,301.092,344.421
416.271,538.597,494.761,510.87,349.493,342.268,326.94,301.482,255.143,270.994,235.704,246.175,233.208,293.8,280.6,394.219,305.278,358.838
421.382,554.948,515.267,536.256,358.458,342.63,328.334,299.713,252.013,272.394,235.266,246.142,232.745,286.57,283.717,391.647,301.654,353.64
427.15,575.131,522.891,557.858,369.238,359.119,321.556,297.677,252.017,269.155,236.774,242.26,235.668,294.675,283.453,389.775,296.791,370.515
432.867,585.665,535.187,572.072,393.97,373.38,322.893,292.64,250.874,263.91,236.917,247.422,239.214,300.403,281.236,382.58,280.459,373.415
427.594,608.938,548.821,585.387,408.621,389.329,331.807,296.949,245.533,265.314,232.066,243.351,239.083,298.961,284.279,384.091,283.553,376.988
433.662,633.603,565.957,625.136,422.362,418.558,329.379,296.268,245.678,265.216,235.087,249.233,242.915,303.575,284.152,383.691,275.241,372.127
441.055,638.888,583.621,642.534,444.157,430.133,328.339,299.209,246.619,261.736,233.304,242.679,241.119,303.239,281.495,379.623,263.991,379.689
455.727,679.292,623.5,667.903,462.727,452.943,329.809,295.947,240.787,259.899,234.757,248.595,247.416,312.959,286.571,383.969,265.553,378.585
450.761,698.294,661.623,712.244,485.644,471.603,336.308,299.382,243.2,259.367,229.772,241.526,240.91,311.239,292.293,381.37,253.972,364.065
462.741,701.247,683.375,743.71,516.37,479.873,349.305,296.386,242.004,262.224,232.409,245.811,244.864,322.36,297.315,378.227,242.727,327.736
448.529,690.215,686.745,730.606,507.45,481.112,343.851,302.246,242.098,257.805,235.291,245.002,245.625,315.554,292.207,372.467,232.273,293.699
410.737,624.38,623.702,660.985,468.165,463.996,348.514,296.996,240.619,260.761,233.179,247.91,247.201,309.052,273.645,364.467,219.236,265.35
364.567,547.438,533.582,588.218,428.011,454.699,358.632,296.98,241.791,258.7,235.811,250.788,248.761,298.971,267.252,364.281,215.931,246.515
315.488,468.79,443.595,513.13,398.302,454.237,375.752,302.99,238.209,262.857,238.711,249.403,247.439,296.493,263.696,358.975,205.904,227.129
283.517,402.159,398.41,513.174,409.274,457.243,370.794,306.614,239.883,257.436,241.849,258.946,251.859,317.456,287.48,351.945,207.183,224.276
261.27,368.83,361.8,524.92,419.776,447.397,374.206,306.746,242.717,259.507,238.809,258.422,271.054,383.377,337.879,357.034,204.628,215.953
250.732,338.378,340.27,534.222,449.099,467.219,379.086,308.232,238.361,257.254,244.766,261.719,291.556,458.273,373.725,354.645,202.511,213.38
235.567,311.665,319.527,525.211,466.736,470.849,368.295,301.242,240.676,254.74,248.626,263.12,303.25,523.19,404.074,355.061,203.161,206.198
228.387,288.376,295.031,457.921,506.734,545.415,399.945,318.144,239.893,255.96,248.251,277.53,357.671,616.662,373.839,352.108,203.289,207.769
224.759,277.824,280.835,392.02,512.452,588.348,417.026,326.744,243.961,259.065,248.834,291.533,381.656,596.932,328.203,351.347,198.784,205.358
223.13,274.854,266.916,353.542,483.918,617.914,447.611,331.85,239.739,260.633,256.949,317.314,393.527,561.292,303.466,357.716,201.016,204.949
221.473,265.182,271.438,325.04,405.942,607.75,483.527,340.748,246.578,268.891,266.894,349.04,397.928,466.135,285.598,353.686,199.044,204.91
225.923,263.442,259.008,299.782,348.061,618.049,573.386,375.626,253.907,272.577,279.385,412.497,390.72,398.731,272.56,350.764,199.936,208.059
216.78,260.858,256.778,285.852,315.006,585.405,717.747,414.876,256.343,272.776,304.923,473.479,378.152,347.243,266.736,345.125,200.768,200.665
215.695,252.502,249.053,275.364,288.001,547.323,809.943,451.9,264.183,287.193,333.028,548.304,353.244,323.507,265.429,356.15,200.745,202.796
