T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
205.585,224.489,208.339,194.825,206.986,212.649,213.417,302.678,271.817,234.409,272.163,262.636,192.507,179.629,186.097,205.103,198.027,186.631
204.462,223.421,204.481,195.781,205.967,204.628,214.487,300.872,280.969,231.333,272.313,259.59,191.456,181.281,186.812,202.512,203.828,191.884
198.761,221.643,204.726,193.564,206.569,205.473,211.053,301.291,275.859,238.629,269.957,263.053,191.629,181.2,184.431,204.772,195.272,183.499
200.92,226.406,202.863,193.399,206.888,208.132,207.936,299.223,281.375,232.923,273.62,260.342,193.159,180.313,185.82,205.766,198.371,191.579
201.547,225.326,205.728,194.16,207.679,204.696,208.626,294.765,270.297,239.469,271.103,259.625,191.91,181.592,185.314,204.71,198.561,186.364
199.225,224.887,202.689,193.8,204.448,204.709,211.07,303.368,269.571,232.1,277.738,258.198,193.68,180.747,187.697,204.325,201.374,187.884
199.52,222.263,202.29,193.592,203.249,207.138,201.23,306,270.011,235.186,277.908,262.463,191.756,181.357,183.289,203.194,194.988,190.132
199.725,226.877,202.014,194.656,208.429,208.864,209.013,295.465,273.194,234.904,278.318,257.981,191.567,186.171,188.762,207.505,198.946,194.187
201.031,225.25,203.358,195.886,204.583,205.407,209.009,295.69,278.208,234.183,274.875,258.661,194.318,184.942,188.141,205.077,202.366,190.975
202.163,225.589,204.509,193.601,203.661,207.69,209.117,303.954,281.228,234.186,277.98,255.842,191.876,182.041,186.783,205.918,199.872,189.301
201.279,224.891,204.442,193.197,205.072,209.341,210.889,304.223,278.326,231.341,276.168,260.636,193.728,181.26,187.078,204.467,199.787,186.857
201.777,227.173,202.149,195.945,204.926,207.384,209.926,306.516,276.15,233.601,280.302,261.043,192.525,182.41,183.389,205.316,197.43,191.742
202.612,225.437,201.781,191.037,202.65,208.51,206.196,301.019,275.25,239.098,277.036,256.49,190.168,183.562,188.803,204.146,200.095,188.695
202.35,220.976,204.141,196.882,205.84,208.996,206.362,292.828,274.562,233.26,268.626,259.994,194.892,182.097,186.238,205.733,197.133,189.736
201.154,226.516,204.397,193.496,202.992,209.384,210.589,300.404,274.616,231.211,280.221,258.905,193.198,184.553,185.444,206.865,197.075,191.911
200.92,223.919,203.843,191.798,204.761,210.634,208.234,302.927,275.935,240.825,271.55,260.568,193.664,182.894,184.089,205.647,197.837,192.244
199.451,218.83,202.961,194.471,204.922,212.562,209.87,299.84,271.221,233.409,270.309,252.809,194.06,181.055,187.289,207.544,198.073,191.146
202.252,229.79,207.479,191.368,207.102,213.302,204.57,303.818,273.109,236.729,277.521,257.984,195.111,185.47,184.041,206.508,200.224,191.362
197.893,224.092,206.423,194.408,203.155,207.752,205.383,292.167,270.592,229.712,275.72,256.527,192.631,184.47,185.798,209.523,202.209,189.344
200.844,224.031,203.272,195.375,205.843,206.564,211.211,299.307,268.775,239.859,282.177,257.134,192.813,183.5,185.659,208.69,199.24,191.727
201.949,226.466,201.775,195.41,205.411,210.219,212.694,302.077,273.08,240.008,273.53,260.379,191.908,186.915,189.123,207.415,202.992,190.273
200.527,225.511,203.777,192.221,207.153,212.822,208.602,298.649,274.551,235.61,273.826,260.156,196.629,179.016,189.469,210.447,201.56,193.469
199.638,223.957,200.722,190.322,203.286,214.864,211.843,296.835,269.953,237.957,270.546,257.088,187.094,182.067,179.975,203.921,198.694,186.656
198.272,225.101,206.106,188.914,201.166,207.498,206.336,289.545,271.592,236.185,270.378,256.996,196.29,177.986,185.016,203.935,200.677,189.565
198.06,223.494,204.17,187.287,205,210.481,208.96,295.506,272.701,239.004,274.353,258.449,190.426,178.046,181.856,206.258,199.277,185.299
201.594,223.825,199.26,191.809,205.638,212.872,206.647,295.274,271.167,233.524,276.85,265.249,193.555,182.77,181.995,204.596,203.017,184.85
197.748,223.835,204.579,193.055,204.906,209.386,210,288.809,267.25,232.136,273.848,258.259,191.671,182.827,182.3,204.48,202.461,186.169
198.194,225.173,198.219,194.853,205.967,210.219,208.96,298.114,270.692,235.038,272.497,258.44,191.164,181.493,184.023,205.103,203.092,186.718
196.761,226.941,202.104,192.031,204.384,209.979,212.191,293.649,273.384,233.311,274.329,255.377,190.021,181.3,179.922,203.755,198.854,186.296
196.676,221.22,205.509,190.735,199.327,213.529,206.989,300.603,272.654,234.386,264.729,254.041,189.028,176.908,182.042,203.067,202.551,192.059
199.446,226.995,201.327,190.735,202.288,211.541,210.432,290.879,275.326,237.618,273.239,256.033,192.576,182.205,183.795,203.74,202.801,187.002
200.056,225.789,201.8,193.561,203.004,220.306,208.851,291.295,269.312,235.245,267.313,257.282,188.599,180.306,182.566,205.12,198.554,188.344
195.915,223.444,199.227,189.186,203.519,210.576,213.506,295.775,271.132,235.576,273.935,254.041,190.894,181.544,184.073,205.333,204.126,187.676
198.237,223.747,206.245,187.925,208.035,213.742,214.27,292.276,275.725,235.932,270.277,257.714,193.237,182.988,183.914,207.778,205.107,187.061
197.654,228.17,202.215,194.105,205.769,216.926,213.134,297.668,273.721,235.136,283.593,261.222,191.486,179.906,183.438,203.63,201.301,188.474
198.498,233.747,203.888,196.342,206.2,210.285,211.07,298.07,271.243,234.814,276.394,257.99,192.058,177.283,183.539,208.529,202.694,190.453
196.152,231.076,204.881,188.783,207.014,210.171,209.898,296.293,273.746,231.418,274.025,259.691,192.21,181.742,183.688,208.437,201.515,189.647
199.089,230.686,203.223,191.75,200.624,214.374,209.534,289.429,276.902,236.857,276.987,257.446,189.94,181.012,186.637,206.804,205.423,186.465
199.942,233.955,205.313,193.807,203.732,214.126,211.472,296.69,290.558,239.392,275.902,256.611,189.657,181.366,184.93,202.282,201.609,186.717
200.413,237.555,204.667,194.557,208.873,213.682,214.615,299.569,303.509,243.309,275.416,264.665,194.219,178.539,182.825,194.383,200.828,189.889
202.73,239.894,200.431,192.3,210.918,213.283,216.015,302.976,316.058,254.183,283.219,261.006,191.362,181.463,179.602,198.951,196.769,193.594
203.804,218.076,205.56,194.16,206.219,221.397,219.411,321.978,347.6,274.823,294.758,266.835,193.129,178.366,183.619,195.236,199.855,190.973
203.538,220.679,200.699,191.07,202.859,216.508,225.143,332.203,373.632,289.774,307.506,270.562,191.956,179.816,184.205,200.095,193.997,190.301
206.873,215.355,203.564,196.116,210.258,216.868,224.445,333.419,397.757,298.503,315.315,272.317,189.562,182.141,182.581,194.404,195.121,203.752
218.219,212.899,200.912,193.757,209.102,218.742,225.56,336.743,431.243,312.853,322.669,272.389,197.94,183.101,187.323,194.48,196.146,220.472
214.754,213.749,199.313,193.072,207.912,217.952,223.119,355.034,450.5,334.089,337.011,274.253,194.691,181.171,183.694,193.609,195.403,209.415
206.074,209.898,195.912,194.377,209.119,222.198,237.517,365.918,498.194,364.985,356.564,283.08,189.864,179.853,182.83,192.935,195.571,199.137
203.074,205.802,201.098,190.158,207.777,221.171,237.04,388.939,533.895,384.936,385.716,293.06,194.498,181.567,183.972,195.908,192.66,197.39
202.109,211.002,198.137,194.515,209.581,228.064,247.404,412.237,588.444,407.347,410.74,306.479,192.108,182.062,182.997,194.74,199.214,193.422
203.036,209.12,206.127,198.178,209.785,230.465,246.266,427.855,621.355,441.079,431.096,305.679,196.159,182.009,183.917,198.275,194.075,190.196
201.783,208.593,200.628,201.123,215.787,228.037,249.455,438.591,627.795,442.757,425.349,317.875,192.295,183.468,184.041,197.497,194.379,191.073
199.241,211.315,203.808,195.434,216.808,228.587,251.415,433.864,663.801,472.073,447.369,318.228,195.825,181.687,186.081,203.514,196.48,190.563
196.328,205.527,204.56,197.254,211.45,227.872,255.585,457.387,694.893,476.55,468.718,324.965,193.228,180.777,185.65,201.948,194.684,187.48
196.301,205.908,208.039,193.625,211.564,231.636,248.14,431.816,662.775,501.586,472.226,326.498,193.947,184.12,186.891,209.129,199.566,191.16
200.121,206.783,208.401,195.318,214.217,227.605,261.947,450.797,683.475,524.284,504.602,351.512,196.5,180.779,190.784,216.136,206.986,202.332
201.792,219.785,224.992,203.899,216.609,231.698,269.534,457.693,709.909,545.766,519.174,360.453,201.551,187.265,197.948,242.069,226.359,229.848
207.136,227.189,239.908,213.375,232.464,245.314,279.955,459.077,700.308,529.33,508.971,370.716,204.919,193.166,220.116,275.91,255.412,254.92
213.754,244.867,259.239,225.61,234.675,245.49,265.677,424.412,608.132,486.303,465.669,355.638,204.8,197.152,229.428,301.436,268.524,273.822
226.036,259.988,272.603,225.879,242.278,245.591,250.609,395.956,544.835,422.644,426.895,337.508,206.131,202.431,241.392,332.284,299.252,307.665
226.257,258.265,255.746,217.458,224.092,229.818,241.874,362.203,469.408,372.363,390.025,316.037,200.793,204.751,242.4,329.093,322.57,324.526
224.951,252.473,243.519,207.276,216.249,227.835,227.432,340.654,403.243,342.232,351.383,300.35,205.327,204.954,248.383,332.359,332.862,319.918
227.462,244.251,231.321,198.719,211.697,222.12,220.987,323.07,373.54,311.544,328.481,284.457,197.723,202.779,245.522,332.817,335.218,312.766
221.955,241.267,218.072,199.833,208.155,217.06,221.279,307.845,342.377,298.228,306.814,277.465,202.35,202.588,249.998,332.136,349.393,310.128
231.438,240.882,219.022,192.478,205.695,216.26,216.491,309.768,323.087,282.119,297.116,273.27,200.403,209.092,253.923,341.602,361.641,315.595
237.975,246.541,217.292,196.421,205.376,217.095,217.232,304.857,316.029,278.036,296.544,271.51,202.514,210,251.478,336.744,381.226,311.943
247.23,246.889,219.033,192.423,203.622,218.008,214.502,303.7,305.96,265.597,287.575,266.879,203.012,205.207,248.569,341.46,383.017,308.77
267.759,257.426,215.074,189.529,203.975,213.366,209.219,301.748,295.946,259.008,289.87,265.453,201.5,208.747,262.466,345.798,401.534,315.086
277.263,263.331,217.714,192.838,204.037,214.188,209.951,297.961,288.112,253.38,283.058,266.708,194.355,203.401,251.1,352.286,397.1,305.267
285.429,280.456,219.117,186.239,204.693,215.364,211.915,292.717,287.525,255.889,286.83,263.173,199.032,206.452,257.191,355.198,405.798,321.727
289.377,277.229,221.194,191.18,205.855,213.696,212.719,298.69,287.424,253.429,279.694,263.021,198.896,212.482,267.116,380.222,432.639,332.923
299.201,277.347,223.654,194.803,208.387,214.372,212.621,298.063,284.011,247.964,279.302,261.181,198.694,221.829,280.25,405.039,461.624,350.36
303.788,284.305,217.894,194.318,208.843,213.998,214.745,299.271,281.527,242.252,275.846,263.605,201.037,222.682,288.705,414.135,471.968,347.683
313.31,282.243,219.72,193.232,207.534,214.479,213.87,293.058,289.862,244.237,276.242,257.228,200.382,223.717,293.284,416.017,472.566,348.458
310.763,275.787,215.734,193.895,208.092,217.907,210.74,299.659,279.094,240.8,276.881,266.889,201.016,228.873,286.312,402.922,483.995,353.105
305.275,279.7,218.542,194.123,208.2,214.932,210.577,295.036,280.464,240.458,277.45,263.471,203.433,233.058,294.444,415.024,490.616,363.863
302.489,273.009,219.898,196.599,211.429,215.521,211.768,296.104,275.426,241.718,274.215,265.831,203.604,239.249,308.983,428.551,508.054,370.902
304.859,275.328,219.781,193.739,212.141,214.643,208.591,293.801,272.824,235.659,273.651,266.486,200.546,243.035,313.294,435.703,512.612,377.201
314.136,277.22,220.327,194.748,212.027,214.616,208.96,288.554,281.17,240.94,276.078,270.675,215.295,257.387,315.723,452.721,528.41,398.214
322.121,279.57,219.949,197.535,219.669,214.738,206.232,287.039,272.924,236.254,276.436,267.432,216.889,268.408,328.539,471.497,530.923,404.802
319.417,273.168,218.186,197.421,225.254,216.527,211.055,291.339,274.15,237.559,275.159,271.002,221.797,272.341,344.883,483.675,543.129,406.002
283.036,258.853,222.875,198.178,217.847,216.068,213.54,282.271,273.375,236.915,280.365,267.447,218.747,270.873,338.809,459.637,523.287,406.72
260.516,248.837,217.851,199.197,219.769,223.676,210.2,289.831,282.234,239.476,276.338,269.3,217.023,273.901,337.105,442.793,507.012,406.487
237.728,235.672,217.499,197.807,220.571,223.756,213.179,298.45,279.35,238.704,275.857,270.527,219.585,273.055,321.519,413.187,476.485,403.529
227.301,238.211,224.82,247.586,267.908,231.176,215.238,289.448,293.103,241.096,279.246,272.582,216.553,261.058,315.877,376.318,441.995,364.717
223.286,238.243,244.041,276.586,308.476,250.535,220.281,303.266,300.996,235.053,277.172,273.757,210.053,258.659,305.567,351.353,391.605,318.989
214.719,237.315,246.237,312.349,347.129,282.562,228.998,306.184,312.482,237.235,274.611,270.397,209.988,249.5,298.15,322.783,347.119,283.189
213.241,239.806,263.423,335.279,397.057,323.413,232.385,312.397,313.879,238.623,278.664,273.574,213.581,258.083,298.681,306.718,308.951,252.086
207.545,229.123,250.094,336.191,420.063,350.267,239.745,311.293,319.554,238.693,275.002,277.152,213.986,256.212,291.795,281.807,284.257,233.358
210.873,225.225,237.922,334.864,438.456,374.576,250.745,314.148,314.739,235.653,276.063,280.068,224.065,259.035,287.992,256.348,262.1,220.626
204.183,214.74,226.025,311.84,430.875,397.88,265.419,317.375,316.449,236.751,276.564,284.432,233.154,259.809,267.006,242.602,240.514,213.257
204.065,215.951,216.961,287.925,436.481,419.269,272.87,321.337,314.98,235.552,283.881,280.09,230.47,258.2,244.853,229.807,227.995,204.556
198.496,208.627,210.309,267.559,438.315,445.37,291.896,332.579,321.219,241.043,281.633,309.062,244.74,259.412,229.994,221.955,217.005,201.358
200.946,207.731,204.62,249.292,397.513,488.521,347.609,370.111,345.078,241.687,287.047,328.333,256.714,245.502,220.652,217.054,212.713,196.724
197.877,204.809,207.597,228.287,355.916,482.529,382.098,395.131,359.886,243.409,303.975,357.502,258.677,233.406,212.141,220.636,208.25,193.05
200.525,207.17,203.885,214.493,313.127,444.312,400.128,446.366,383.4,257.192,330.188,384.763,249.101,215.111,202.491,217.669,206.199,195.788
200.766,206.208,206.446,200.382,275.078,402.184,434.134,484.61,427.464,263.358,343.984,403.091,246.65,211.369,200.019,215.69,206.185,191.362
195.647,207.388,205.759,198.908,251.534,348.667,427.906,526.804,453.75,275.68,345.562,411.545,228.382,196.774,197.792,213.271,198.063,189.08
200.214,209.527,201.18,191.908,231.088,311.219,422.462,560.53,477.824,286.595,369.794,408.844,216.541,201.753,195.677,214.013,202.048,189.825
195.908,207.08,204.147,192.7,219.777,281.029,390.966,561.017,489.681,293.606,385.045,392.833,210.565,195.767,194.127,211.807,199.84,183.95
194.759,206.764,202.387,191.118,218.119,256.837,355.523,577.257,499.342,312.373,405.917,371.996,203.221,199.021,192.223,212.966,206.733,185.95
196.618,205.248,200.307,191.046,208.935,240.097,319.762,576.869,529.192,328.397,407.774,338.088,198.2,197.415,189.919,211.533,203.206,185.533
196.464,205.912,202.847,186.476,208.986,240.771,294.538,577.763,553.056,341.467,409.499,318.307,197.915,194.712,187.155,210.533,205.088,185.895
194.969,203.343,201.356,188.702,203.303,229.134,270.366,531,589.652,358.542,406.007,296.103,194.97,190.339,190.231,212.383,201.286,183.193
196.498,207.567,200.562,185.202,204.937,220.886,248.372,490.184,638.748,390.473,404.649,293.409,191.744,190.274,186.627,210.669,203.75,188.198
190.951,205.262,200.039,186.3,201.456,217.087,246.4,446.695,659.616,410.049,370.828,280.486,196.212,186.684,185.592,205.903,198.77,183.221
198.913,203.527,202.593,188.618,200.601,222.593,232.891,414.889,662.77,439.518,366.488,272.352,191.477,186.622,183.317,208.269,200.736,189.815
195.125,203.057,204.145,186.178,199.014,214.103,228.794,388.964,671.335,437.569,343.47,263.922,194.645,185.744,182.172,206.181,201.403,189.597
203.199,207.388,199.466,187.099,196.885,216.758,218.132,363.024,645.19,446.896,340.275,264.8,190.956,185.325,182.653,206.228,200.242,195.029
202.533,205.875,203.358,183.077,197.223,212.275,221.491,342.303,615.382,474.414,337.957,263.249,194.963,185.502,182.65,206.353,203.449,192.365
198.692,206.146,198.836,183.737,193.669,207.872,219.664,335.937,560.509,501.162,361.331,271.84,189.56,185.076,178.967,201.493,200.284,197.016
198.826,204.064,198.959,187.893,201.908,215.736,233.398,329.683,545.607,550.154,395.725,303.467,193.982,182.475,177.969,206.217,199.114,199.982
199.623,206.477,206.425,192.206,214.56,243.287,302.951,364.966,530.946,605.563,485.063,405.625,202.424,185.115,185.883,211.421,200.238,198.437
211.324,211.555,221.963,202.272,223.656,265.153,333.936,360.123,488.188,575.281,498.593,430.981,203.753,191.834,198.089,234.168,213.338,207.308
226.324,220.411,245.503,231.561,252.599,297.901,353.17,364.656,435.464,531.54,490.351,464.084,224.712,211.597,220.444,267.258,236.689,220.492
237.42,226.636,264.039,232.281,259.378,302.229,343.74,357.337,395.743,471.38,478.362,450.872,228.253,214.611,230.203,280.888,242.888,226.357
244.225,237.752,264.211,237.842,258.325,286.331,325.272,341.705,357.241,419.54,434.682,418.113,219.332,211.551,227.011,284.086,245.626,232.594
256.27,241.185,275.166,241.52,256.395,285.438,298.202,327.811,320.5,379.328,404.465,387.708,217.014,213.071,230.364,292.671,252.594,230.189
262.54,250.081,277.726,237.873,252.239,267.696,280.179,317.973,304.384,328.793,380.076,371.414,216.634,213.286,227.923,299.52,270.014,239.34
259.955,255.003,287.127,239.599,253.634,274.38,275.117,321.581,297.442,309.277,364.732,352.156,213.454,211.742,232.827,308.598,274.515,241.761
256.935,256.101,284.634,243.746,250.372,266.184,269.328,320.373,290.717,290.371,347.539,340.706,211.348,210.647,234.433,299.97,276.616,248.832
256.23,262.125,286.378,241.704,249.065,266.477,260.321,314.608,279.295,282.859,331.235,324.113,209.408,209.355,231.798,304.964,280.908,251.633
257.661,260.903,285.867,233.739,251.123,253.109,252.691,310.002,281.509,275.887,323.506,314.216,203.834,202.767,220.461,287.015,274.277,236.793
261.433,260.151,285.763,240.678,247.724,249.969,250.404,307.712,284.156,263.386,309.367,303.175,209.244,203.053,214.3,272.292,258.571,217.084
260.58,263.217,288.129,239.493,246.597,246.7,247.053,305.927,280.42,254.753,303.85,289.202,198.631,197.21,213.68,268.675,256.796,214.312
277.754,272.645,292.806,247.406,242.961,243.205,247.219,298.196,282.417,257.488,291.785,278.909,196.048,195.21,208.288,277.46,266.835,216.576
307.426,303.39,331.489,257.779,263.19,251.128,238.281,299.044,293.844,250.407,287.069,274.173,192.539,193.456,208.2,273.677,271.172,222.455
331.641,316.49,348.204,262.235,262.853,255.295,234.57,305.027,293.705,245.91,282.224,270.523,195.929,191.214,202.08,273.634,280.02,234.216
360.509,346.121,357.031,275.579,263.17,257.062,233.6,304.746,288.578,244.554,278.322,267.994,195.744,192.498,196.533,262.871,276.168,242.376
363.042,347.785,361.319,262.601,257.941,245.566,232.84,299.659,288.469,246.456,274.148,261.877,192.362,184.793,193.398,246.568,261.276,251.627
365.129,355.927,366.299,263.469,249.092,247.678,233.734,293.651,279.48,240.957,276.617,263.189,190.949,187.7,187.505,237.342,260.141,260.376
361.221,361.679,362.973,260.072,242.524,239.667,223.374,289.203,275.723,237.879,273.02,258.309,190.521,183.051,186.855,235.576,259.054,270.212
360.681,358.61,374.399,257.371,239.176,231.599,224.294,291.516,268.196,234.507,271.139,261.099,186.885,183.889,182.325,228.155,256.704,274.494
358.203,368.31,372.108,259.147,231.022,234.971,219.751,287.617,270.397,232.872,266.852,258.895,189.141,182.857,180.478,221.746,252.711,287.219
371.141,375.14,365.348,251.349,231.072,233.329,220.181,287.203,264.962,230.252,271.814,253.979,187.048,179.816,180.911,217.793,249.304,289.396
363.605,378.655,379.104,258.018,230.041,230.595,214.589,284.85,259.529,226.524,268.217,252.749,188.924,179.615,176.836,215.708,244.4,292.676
353.48,377.615,365.327,257.325,229.035,228.072,215.849,288.223,261.667,227.518,263.405,257.354,186.901,185.032,180.745,207.469,235.095,292.791
357.991,364.643,359.789,253.134,229.247,222.603,216.679,290.022,265.158,228.102,271.557,252.821,188.394,183.793,177.769,206.267,231.381,299.005
346.906,366.971,357.738,244.015,223.294,224.75,213.591,283.15,259.513,232.002,266.718,255.08,186.79,176.933,177.773,200.55,228.849,301.205
343.188,365.941,351.157,244.798,226.564,223.694,216.896,285.857,256.728,223.91,264.152,250.455,189.23,182.2,179.636,200.875,224.864,303.041
335.855,363.629,333.532,243.351,221.838,219.963,214.377,288.584,262.083,225.633,260.161,256.243,184.947,181.431,175.433,193.606,215.35,300.463
336.239,366.458,346.483,251.09,227.29,231.256,219.198,292.884,260.094,226.495,264.875,252.986,184.8,181.277,178.82,194.045,212.973,304.043
339.721,368.726,353.939,251.715,230.344,226.562,215.8,287.242,258.583,230.416,265.962,255.842,188.56,179.302,175.98,195.449,208.104,314.173
350.929,381.575,375.047,258.026,236.002,235.605,218.217,286.409,250.268,229.782,257.242,249.377,184.765,182.576,176.859,195.753,207.194,319.697
368.438,403.683,392.822,288.719,254.464,249.692,217.84,287.073,259.489,223.889,261.924,252.418,190.18,181.829,178.719,195.209,205.633,326.913
375.058,423.802,430.515,305.474,267.014,257.837,217.2,292.392,263.27,222.473,261.812,254.743,190.38,180.682,178.036,202.121,206.24,296.886
400.181,449.941,456.139,323.171,272.955,257.417,213.874,286.584,260.08,223.454,264.454,247.074,186.27,186.3,180.659,206.6,205.194,273.119
431.426,490.052,513.626,354.112,295.417,272.808,221.162,287.743,259.967,225.819,261.691,250.782,191.389,180.131,182.186,217.652,209.388,261.734
439.554,502.184,528.151,361.671,295.46,268.417,218.162,294.738,265.355,222.217,261.799,257.053,190.687,184.417,185.845,221.323,209.983,265.176
465.384,519.598,532.912,352.629,307.147,273.901,219.826,287.31,263.629,223.932,261.141,246.502,188.251,183.012,186.052,220.938,208.757,261.793
463.781,507.946,519.376,354.285,306.566,272.455,215.943,285.339,261.933,227.878,267.919,252.051,193.104,183.092,182.233,217.802,206.784,237.513
467.772,500.601,503.746,360.18,322.877,279.804,221.909,296.337,271.547,224.921,260.55,251.212,192.477,185.171,186.817,214.292,197.442,218.602
474.116,495.002,484.814,350.509,315.499,275.973,222.53,296.637,275.009,224.548,263.792,254.603,187.82,182.8,183.198,206.776,195.724,210.561
432.768,463.062,451.26,341.504,330.436,295.463,233.809,300.09,282.556,226.985,266.687,256.803,190.217,184.922,183.762,202.751,194.058,196.171
369.056,437.229,434.789,340.298,333.188,297.029,232.228,298.639,294.424,225.652,266.345,255.947,191.809,185.465,193.795,211.318,192.633,193.178
318.583,422.069,427.153,345.601,342.411,295.411,231.123,310.395,298.685,227.812,267.676,258.469,196.221,192.668,203.191,214.361,190.014,190.87
292.35,408.782,412.894,361.64,359.544,313.136,233.287,301.666,301.301,228.725,265.562,257.961,193.85,192.106,211.886,218.636,190.636,189.421
265.766,408.763,396.045,363.616,383.693,322.008,239.874,305.884,305.562,228.407,267.779,265.134,201.387,203.341,223.47,220.649,188.798,182.847
245.368,383.49,376.436,363.816,397.2,349.017,247.321,309.085,305.022,227.947,266.396,263.025,205.459,205.562,228.095,213.54,189.017,184.624
229.373,357.466,338.344,370.917,420.83,380.045,257.113,317.835,313.304,231.06,270.689,266.835,204.422,213.728,231.836,210.712,186.918,182.914
219.449,334.411,310.047,334.136,420.961,394.411,275.577,313.838,308.69,228.328,272.752,275.844,214.841,210.412,224.258,205.305,187.311,183.435
213.739,309.019,271.824,308.303,409.258,413.729,285.868,323.685,314.708,230.476,277.691,289.891,218.106,208.823,209.183,195.95,187.884,184.086
207.248,288.806,258.352,275.989,391.301,435.686,321.155,350.184,321.891,234.286,278.398,305.718,220.924,205.435,197.131,195.155,188.265,184.235
203.181,277.83,240.196,260.105,364.867,444.444,342.126,370.814,336.348,236.67,285.573,315.87,226.044,199.447,188.873,196.069,189.398,179.499
202.241,271.104,228.761,235.289,320.323,438.771,367.902,392.54,349.272,234.508,287.235,328.088,239.118,193.403,186.058,195.746,185.492,178.319
200.167,260.91,225.407,216.031,282.926,412.308,407.272,434.743,369.319,245.305,303.7,340.837,237.449,185.959,188.817,197.116,187.371,181.793
200.174,253.3,218.867,204.132,256.654,384.891,429.945,473.927,389.062,251.266,318.407,376.829,228.283,187.081,183.172,199.292,184.939,180.554
