T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
346.823,357.887,248.146,229.909,284.264,292.379,380.143,333.762,393.659,636.436,260.82,216.117,223.853,201.295,184.431,182.404,199.122,303.431
351.445,354.879,249.815,227.492,285.798,280.086,379.385,325.688,359.185,561.94,253.945,205.189,225.942,201.538,188.12,181.527,202.247,312.48
344.275,358.732,246.514,227.401,287.406,287.341,380.618,318.59,314.935,491.53,245.05,209.972,222.776,198.809,185.969,183.258,208.468,326.38
362.865,365.287,252.535,228.354,283.596,278.449,371.315,311.743,295.823,425.959,235.994,204.628,222.862,193.806,186.466,191.519,212.455,360.44
344.33,350.408,254.142,228.942,281.973,284.533,373.463,306.293,274.211,383.541,237.285,204.239,223.429,203.372,198.637,202.25,225.285,393.023
365.788,373.15,266.232,238.456,289.486,286.727,371.756,314.36,262.138,342.453,234.862,206.128,224.603,202.674,215.869,215.706,236.994,425.114
405.475,430.279,278.018,241.28,280.106,276.828,370.466,303.838,258.636,315.865,226.472,204.992,226.865,204.677,227.523,226.61,253.84,434.909
446.457,474.539,293.547,244.464,277.871,282.831,366.632,310.962,252.061,302.872,226.393,205.247,224.574,205.545,226.274,238.896,285.045,443.437
475.76,493.839,298.927,245.014,276.592,287.141,362.011,299.602,244.598,291.523,228.871,207.736,225.804,203.625,232.129,244.92,283.026,457.363
518.513,528.492,298.53,251.852,291.069,286.904,359.857,307.876,241.909,287.882,227.099,209.056,228.038,208.163,241.806,253.975,301.779,467.829
559.655,561.045,310.831,247.945,277.182,277.788,359.851,301.219,238.953,278.558,226.724,205.578,225.314,204.635,240.014,258.728,302.167,475.757
582.138,586.621,310.386,252.522,279.386,282.581,363.787,306.738,240.73,278.56,230.077,205.575,227.615,205.854,241.534,259.56,319.051,494.437
584.573,596.121,298.937,252.876,282.41,280.359,367.062,302.371,230.266,276.18,224.726,202.231,226.673,208.253,238.223,257.005,314.853,497.76
612.307,615.474,305.171,259.918,292.612,286.861,362.008,300.081,227.65,274.425,227.529,203.631,228.804,202.042,230.48,242.962,325.442,520.254
603.58,602.416,296.02,254.81,296.503,283.298,360.902,300.655,227.246,271.718,229.324,205.219,223.878,206.222,219.283,235.599,313.571,532.851
610.778,602.24,292.065,258.423,288.222,284.609,370.404,302.55,225.075,269.38,225.443,201.481,224.401,200.556,213.754,225.852,322.712,540.154
631.645,611.674,286.833,265.115,295.222,279.26,366.107,299.533,221.854,270.306,222.559,206.283,223.253,201.83,204.217,216.269,311.083,553.457
646.47,620.124,285.341,271.088,300.996,281.422,358.166,299.919,222.793,268.883,228.145,205.428,222.587,207.781,201.68,212.558,320.029,576.569
659.615,627.384,282.085,272.549,297.601,287.376,352.011,298.074,225.173,261.821,225.48,208.931,225.837,206.347,198.091,215.753,331.356,609.731
663.042,625.474,279.6,286.786,305.468,288.096,359.562,294.676,220.553,267.603,226.577,210.239,218.59,208.708,200.949,207.876,330.721,647.034
681.948,613.437,280.896,291.527,301.459,283.843,361.492,293.886,216.041,261.602,229.638,209.658,218.635,203,195.834,203.816,309.878,638.691
702.48,626.179,304.319,322.547,317.557,289.048,361.534,295.771,215.459,263.038,227.094,207.747,222.385,209.198,199.014,198.846,301.128,661.7
687.787,618.305,322,362.541,332.02,289.182,361.815,290.71,212.915,269.69,229.511,211.6,221.394,205.191,196.446,205.929,280.119,642.994
650.097,606.568,325.913,380.453,344.579,289.134,361.205,283.402,214.197,265.094,223.5,212.958,215.42,212.483,199.169,198.008,262.843,596.383
637.75,586.392,316.793,391.418,341.293,284.747,357.584,296.281,213.343,259.953,227.39,214.65,216.567,205.274,196.531,196.912,251.615,565.157
648.385,589.413,318.821,395.786,336.998,284.346,353.267,291.124,218.295,262.579,231.638,215.325,225.087,207.58,194.543,195.887,235.298,527.426
697.92,611.953,327.99,402.357,347.486,288.356,359.711,292.781,217.589,263.902,228.467,212.325,214.574,205.972,202.426,196.893,234.179,525.649
727.758,628.253,339.701,428.104,370.827,284.944,365.879,287.3,217.311,261.147,229.116,212.083,216.635,209.177,199.66,192.299,227.529,491.231
763.445,631.458,363.687,463.014,396.752,289.265,364.604,294.483,216.557,261.132,230.044,216.128,221.205,206.507,202.577,192.396,224.381,473.651
739.02,618.403,356.738,473.146,425.441,299.149,352.143,290.143,214.407,263.117,227.93,212.075,216.561,207.438,202.617,194.508,215.215,450.763
707.19,601.121,349.161,477.797,441.506,299.164,353.52,291.667,214.711,262.648,229.592,213.447,220.885,210.406,201.506,196.613,212.362,441.629
704.042,633.958,373.644,486.563,437.113,299.101,363.584,292.881,215.602,260.575,231.27,213.05,223.952,213,206.997,200.363,221.228,423.92
762.175,712.01,424.547,538.005,446.616,290.816,362.329,289.702,215.289,262.071,229.417,213.303,212.779,215.74,209.649,205.33,233.776,421.294
818.362,805.621,533.547,606.942,502.004,295.424,363.919,293.083,219.051,261.654,227.75,213.328,222.635,225.236,231.717,228.038,283.144,461.1
819.778,868.703,617.305,671.918,612.823,341.202,370.455,298.674,220.551,258.744,229.285,215.397,229.744,237.608,241.491,254.508,320.263,487.174
842.597,931.405,690.219,746.629,732.16,431.432,372.899,288.124,220.199,263.109,228.494,216.692,252.385,245.674,256.106,266.772,368.571,511.794
888.297,990.287,758.575,758.981,812.424,487.131,391.882,288.79,224.472,260.688,233.178,216.839,265.112,257.229,263.057,275.926,378.657,519.671
897.15,1004.176,790.931,777.92,879.843,526.05,402.747,289.257,224.301,259.44,230.221,218.081,285.301,254.719,263.086,277.005,395.038,545.523
911.82,1062.837,823.49,792.335,889.069,547.745,403.98,304,224.232,265.009,229.097,219.061,291.413,264.458,267.917,286.69,407.955,562.866
924.355,1072.108,850.321,826.549,933.401,586.861,397.809,297.579,220.061,253.282,229.914,221.533,300.574,279.347,282.706,298.071,440.093,581.566
942.59,1080.795,862.189,832.695,947.838,623.891,420.618,301.369,225.811,261.9,234.893,223.956,312.683,294.135,290.397,310.684,430.295,597.817
989.013,1074.387,868.915,841.868,985.421,641.078,427.129,295.757,222.11,261.673,234.279,229.244,323.715,311.215,310.131,315.06,447.276,605.394
1019.722,1096.268,888.484,849.25,984.073,673.278,438.348,298.279,223.148,263.004,231.436,233.825,335.186,345.799,329.397,338.896,458.939,623.546
1004.225,1079.697,869.484,869.341,1011.237,682.04,434.228,296.645,222.589,261.673,232.594,245.081,345.151,358.403,353.589,341.934,477.769,642.457
999.015,1081.803,848.569,913.124,1050.206,719.381,470.185,292.786,217.486,262.111,242.033,260.331,366.413,399.781,386.243,377.236,510.074,664.643
945.325,1084.808,836.197,904.437,1045.235,724.167,472.559,295.179,221.124,261.53,237.226,259.661,357.609,390.875,384.114,382.047,524.718,713.14
932.5,1082.105,851.864,908.624,1055.149,740.985,481.331,293.662,217.571,260.605,240.498,261.186,365.548,414.618,410.414,401.956,531.051,728.409
928.935,1074.308,863.758,920.022,1056.705,746.24,481.812,291.293,216.73,262.842,242.812,276.158,361.388,411.826,409.637,408.343,535.798,757.417
977.693,1052.995,868.504,925.712,1070.073,748.846,472.441,292.429,221.329,263.506,242.888,269.372,359.612,400.663,390.197,388.305,511.926,736.726
972.593,1036.534,825.14,903.385,1042.408,728.215,472.301,292.988,217.433,261.436,237.739,258.95,329.413,361.132,343.837,344.962,460.84,708.831
957.275,989.242,790.311,887.585,1011.466,722.119,464.511,294.748,219.646,264.733,238.252,242.628,312.535,324.583,317.377,315.47,449.776,733.609
947.448,974.75,769.268,866.577,976.144,686.538,445.39,291.086,222.317,260.558,236.425,237.311,298.237,302.264,283.097,299.58,426.051,750.649
934.302,944.913,721.238,844.327,944.277,681.561,445.062,295.124,219.242,259.023,232.465,243.189,282.628,280.455,268.586,263.082,400.516,762.003
950.357,936.295,725.961,869.047,952.931,670.111,443.553,289.364,217.177,262.895,236.404,239.953,273.849,278.538,267.911,258.78,370.734,759.466
944.55,894.092,709.49,900.462,933.461,658.548,442.028,287.414,214.587,261.002,238.767,234.453,278.106,266.378,259.071,251.209,359.462,760.997
946.505,892.332,719.707,897.124,947.643,651.8,442.236,290.276,217.821,264.301,236.099,241.739,277.574,254.41,252.454,241.299,323.853,765.489
958.148,871.484,700.4,885.077,920.018,652.27,442.25,293.912,222.764,264.934,236.739,236.683,264.535,246.49,244.611,235.486,306.369,738.714
970.46,881.566,722.014,879.415,933.126,631.773,428.478,286.105,217.825,260.241,234.599,228.011,257.256,243.153,248.906,230.22,293.833,683.729
1017.042,896.168,735.622,895.896,928.92,626.295,425.183,290.824,217.797,264.778,239.467,226.244,260.551,242.618,247.12,235.06,289.324,668.777
1064.272,885.871,720.591,912.951,906.978,613.558,410.194,286.336,216.943,258.421,236.447,234.286,252,239.424,235.563,229.027,278.548,619.714
1072.37,881.892,707.352,920.451,928.412,619.891,417.812,287.155,212.429,264.019,237.932,231.039,255.663,241.333,242.751,228.074,263.804,608.311
1091.925,890.476,704.307,924.519,936.381,605.265,407.096,279.593,213.589,261.735,235.717,231.181,255.917,232.844,238.914,227.651,261.413,585.94
1068.017,859.582,679.39,900.621,900.027,582.298,406.626,280.164,213.604,263.517,237.357,232.272,250.792,230.816,234.291,223.607,253.631,558.526
1031.823,811.24,640.819,864.157,839.579,547.886,403.124,282.938,215.041,261.109,238.298,232.464,246.894,223.809,228.794,219.791,246.545,533.74
961.895,771.547,599.652,797.876,749.645,501.523,378.626,286.086,225.093,274.476,240.301,229.461,238.968,222.684,228.38,216.964,235.814,490.56
865.753,735.471,558.498,733.25,666.532,453.422,372.185,291.733,239.829,303.363,241.154,222.636,236.244,207.635,224.671,212.879,235.285,493.766
801.343,706.505,511.346,643.36,588.16,413.788,373.081,296.374,256.909,348.291,243.153,225.219,226.955,210.719,212.511,214.052,235.856,474.177
758.568,672.608,474.465,601.687,531.279,375.485,376.966,298.771,279.285,411.008,253.331,226.586,223.628,218.573,211.783,209.695,229.587,458.423
724.855,652.3,450.339,551.78,497.078,352.722,366.292,300.383,295.835,447.336,250.52,225.008,220.484,207.198,213.031,207.316,225.532,450.243
690.852,628.632,428.864,522.849,456.49,343.75,367.739,312.281,326.465,493.397,254.017,223.544,220.141,206.708,207.489,209.898,224.465,436.437
651.085,612.639,401.874,483.904,424.395,329.447,364.174,311.75,333.778,520.547,256.634,224.606,218.538,208.083,206.623,205.157,219.949,421.266
618.622,597.413,393.465,458.146,405.144,314.543,362.517,316.96,337.821,522.562,255.327,224.283,211.378,200.417,208.969,205.929,225.308,408.189
594.89,573.447,386.915,459.382,382.596,314.702,364.281,321.274,360.36,540.342,254.366,224.339,220.923,207.441,202.74,200.448,218.609,398.12
574.835,571.624,374.272,432.288,373.785,307.722,365.677,326.155,356.844,568.882,254.449,222.233,215.696,204.806,203.666,204.945,219.016,384.583
558.34,554.524,363.354,415.044,357.818,307.293,365.23,313.074,367.514,568.062,258.469,221.578,217.821,198.229,203.794,207.349,221.824,385.48
545.643,572.187,359.024,411.879,347.798,299.851,361.081,314.238,345.163,542.979,256.395,222.572,216.401,201.316,202.271,204.92,212.596,377.234
602.557,586.395,364.864,417,358.88,300.629,362.41,312.107,323.488,508.019,250.932,218.956,217.221,202.792,205.497,202.393,220.478,377.683
663.398,620.326,373.64,408.745,347.366,295.013,363.834,301.331,298.136,458.323,248.311,220.778,220.224,202.58,200.097,199.225,224.26,355.554
697.097,621.976,373.382,425.236,357.876,293.694,368.447,304.817,284.612,418.812,246.636,223.669,220.215,210,203.54,204.052,226.734,363.034
679.787,630.195,380.27,415.665,340.991,296.972,360.081,292.257,274.972,382.711,245.649,223.956,218.872,205.163,198.6,207.475,223.035,353.649
676.232,631.1,374.283,419.297,342.9,291.955,357.671,299.419,263.238,353.327,239.829,215.267,217.721,208.132,196.831,200.876,221.888,345.026
645.503,589.334,356.799,400.36,351.264,288.298,356.983,303.974,256.998,327.425,244.188,216.419,218.631,205.281,197.791,203.673,215.401,339.74
588.145,574.424,354.937,369.874,328.388,287.328,355.042,306.619,275.663,347.295,245.926,213.831,221.404,207.139,196.86,197.508,218.465,327.411
538.398,559.368,341.055,349.143,325.313,288.593,359.028,310.14,301.482,387.043,242.932,214.281,222.311,205.729,198.806,201.316,218.08,326.626
517.52,533.639,338.612,335.626,307.226,285.364,364.772,322.4,315.99,417.192,254.386,212.228,227.042,199.955,195.209,201.61,209.744,319.574
494.085,520.937,329.809,319.989,307.596,292.679,370.197,321.717,329.549,451.323,249.897,214.133,221.574,204.306,194.74,196.022,209.772,315.483
474.71,512.939,320.055,309.953,307.324,281.788,371.191,323.76,336.274,456.712,244.515,215.211,221.603,196.972,190.54,191.676,208.76,309.031
474.003,510.355,322.801,300.096,298.517,286.785,363.163,329.029,334.545,437.477,254.441,212.814,222.378,202.91,188.197,197.58,201.176,302.34
485.297,535.129,323.283,296.104,301.401,282.389,354.222,321.45,320.498,411.357,245.237,208.806,223.587,206.462,191.3,193.234,206.125,297.146
481.57,542.218,322.264,298.533,295.129,280.184,365.017,322.021,271.354,336.026,242.487,211.6,225.131,198.823,190.674,191.786,218.907,293.76
451.263,505.553,313.811,282.363,291.541,282.806,363.093,328.662,268.323,318.175,243.619,208.767,227.901,193.431,186.88,190.495,205.096,287.2
444.275,493.442,306.142,274.255,283.625,287.268,366.955,335.876,260.695,310.652,245.704,215.044,231.218,203.594,190.04,193.995,199.897,277.849
426.897,500.892,306.681,268.069,278.399,283.765,371.528,320.976,253.839,295.017,247.809,214.167,224.49,200.951,185.594,195.047,197.407,271.497
409.605,492.303,313.671,267.338,287.173,281.29,374.607,339.888,247.459,291.105,252.522,212.661,226.006,202.007,188.949,184.008,197.41,274.491
410.21,476.963,301.533,267.011,286.337,276.295,379.879,353.526,242.061,282.682,267.614,214.844,225.288,200.715,190.06,190.338,195.785,265.469
403.135,473.261,302.675,275.255,297.783,289.97,420.691,340.15,243.169,278.577,267.3,226.753,230.25,202.33,188.634,194.176,199.029,266.08
389.55,481.632,309.512,288.277,313.754,338.51,445.211,319.305,238.874,277.633,252.895,266.472,254.147,209.507,191.266,191.824,199.984,265.84
388.503,488.203,313.256,293.508,350.182,473.811,454.506,319.121,241.496,269.18,248.254,267.506,311.221,213.306,198.409,194.313,202.696,265.109
392.362,493.942,317.207,301.352,414.058,578.51,427.239,313.181,236.656,270.806,243.482,251.231,349.529,234.16,194.909,194.901,195.484,265.451
385.358,483.237,332.311,327.714,548.763,638.035,405.57,301.871,234.848,268.252,244.792,236.658,393.792,256.885,203.406,195.772,200.654,268.251
376.935,496.347,328.585,377.475,699.825,608.778,389.154,301.181,234.211,266.073,242.708,231.606,373.372,293.01,213.454,200.014,207.404,259.331
377.085,503.882,334.409,433.736,831.889,547.737,380.258,303.214,233.925,264.415,244.945,225.514,338.218,347.747,220.826,201.514,211.34,258.574
379.925,501.771,354.927,481.308,848.528,474.604,364.466,302.879,234.695,259.705,244.27,220.081,298.026,369.941,236.52,207.813,208.308,272.274
372.325,501.824,390.014,552.368,799.956,415.934,372.081,293.69,235.01,264.733,244.32,219.397,274.583,347.424,262.737,205.198,215.247,272.171
368.33,504.124,412.476,630.475,697.537,365.045,364.452,292.474,229.455,262.353,246.941,217.986,251.471,307.622,321.391,234.989,213.888,274.126
365.135,495.039,419.713,648.272,597.891,330.737,362.458,290.574,224.317,263.791,242.103,215.617,236.099,278.344,328.249,254.475,227.013,275.634
367.297,503.055,439.943,634.096,530.042,325.485,355.272,286.44,227.321,260.588,243.081,219.3,238.167,251.247,315.109,282.415,234.131,281.834
362.128,542.008,452.502,573.462,464.723,319.692,361.275,290.405,223.085,263.402,242.904,214.853,233.869,240.91,275.131,302.154,260.244,284.729
385.247,551.753,402.394,502.679,429.557,309.376,357.812,290.383,227.474,262.306,245.868,219.736,231.99,228.191,250.414,280.404,281.603,317.377
406.385,532.332,372.15,459.742,429.277,298.677,357.758,285.071,226.691,263.887,243.059,215.544,231.058,227.17,226.734,250.56,275.295,356.877
417.415,535.747,359.654,451.832,423.911,304.071,382.121,287.536,220.417,266.254,241.208,218.683,224.247,218.028,220.311,235.143,265.776,390.017
469.065,615.563,387.006,474.398,445.029,305.038,355.419,286.21,221.937,258.756,243.32,218.839,229.244,222.222,224.94,234.602,271.846,407.957
560.797,712.571,479.374,535.742,516.628,325.152,358.604,286.04,223.866,258.605,238.366,215.836,237.285,229.361,230.989,252.819,306.324,424.069
624.99,789.95,554.557,589.365,609.195,368.717,360.764,289.331,228.907,259.483,237.474,219.769,240.343,245.962,251.92,275.041,345.654,455.291
649.513,844.913,611.663,637.25,688.011,424.917,362.716,291.848,225.482,260.038,243.64,221.264,260.808,263.927,272.814,318.629,383.208,462.589
672.925,878.387,660.102,688.176,752.233,474.124,375.503,294.817,225.768,258.555,245.559,227.825,281.471,286.667,299.863,340.234,414.942,494.066
682.865,900.234,668.898,698.225,792.718,508.932,384.489,295.343,224.094,262.186,242.926,234.839,304.487,321.226,327.431,373.019,455.356,539.109
671.93,867.521,662.073,698.346,807.129,513.47,371.472,289.819,226.114,264.914,243.84,244.308,328.048,354.812,360.351,389.731,465.699,554.449
643.75,864.258,636.874,683,772.337,499.917,382.961,286.331,220.839,259.652,243.381,249.269,322.077,369.069,375.826,402.643,471.176,574.323
652.925,866.992,645.045,696.102,770.461,498.823,376.441,287.962,226.425,258.447,250.108,248.55,343.75,394.441,393.763,429.525,495.708,633.266
675.235,891.216,669.976,678.371,773.326,509.922,381.545,295.983,228.085,257.496,250.017,254.619,365.548,413.278,403.04,440.316,526.006,675.443
667.85,898.908,699.654,749.923,816.878,533.119,390.649,296.89,226.193,259.224,245.131,263.05,377.782,438.403,440.549,476.335,542.923,707.52
685.12,904.711,683.677,734.684,834.856,541.346,406.177,290.033,223.764,261.684,244.364,273.408,378.106,460.208,445.471,484.703,534.782,704.617
644.557,866.303,636.085,736.297,781.441,519.048,397.292,284.012,220.315,256.703,244.776,278.894,374.179,453.285,460.8,496.349,543.833,723.217
588.903,804.705,569.396,661.709,673.419,469.323,385.466,290.424,219.833,262.062,246.132,264.158,344.064,424.083,442.623,488.453,531.59,719.151
571.27,753.405,507.717,582.761,589.117,429.351,383.674,293.319,224.323,258.737,245.474,258.639,319.615,398.059,420.383,458.022,495.077,725.591
578.487,701.947,451.346,499.555,519.936,383.566,366.267,284.155,221.97,263.051,243.318,247.033,300.083,392.781,391.851,439.363,478.901,712.531
604.807,667.603,408.287,464.412,476.452,369.073,370.511,287.426,224.673,261.562,244.428,240.025,290.872,374.201,386.797,420.701,468.096,727.457
647.117,677.495,385.104,420.662,436.071,351.932,370.621,284.44,224.49,254.735,248.417,237.553,279.474,369.014,372.206,395.871,459.929,742.66
656.415,636.332,358.421,375.181,405.062,338.798,366.846,285.364,227.061,258.483,240.428,228.581,283.667,350.545,358.763,382.247,443.244,739.197
680.64,599.624,342.051,341.143,389.355,327.576,376.972,286.06,229.671,257.979,243.899,235.503,279.849,362.951,350.106,370.602,440.462,727.42
631.662,538.695,314.585,333.857,375.448,328,375.86,288.821,227.945,262.256,240.697,232.236,271.516,343.962,334.726,363.692,422.093,723.78
587.062,469.861,301.484,312.832,363.565,316.343,368.635,287.921,229.134,260.164,239.167,228.639,273.51,334.622,328.26,342.409,396.753,707.369
544.833,428.197,293.754,311.887,351.849,319.684,366.093,291.893,230.953,263.714,241.825,229.192,287.545,330.757,336.34,347.217,375.958,699.043
507.715,401.539,310.335,339.269,379.463,312.828,363.421,289.981,225.354,262.906,244.403,224.453,270.769,335.736,337.723,337.214,349.311,664.511
485.035,377.024,319.346,369.074,405.339,317.79,360.242,291.762,229.22,259.927,245.36,219.597,272.83,342.701,342.089,318.085,322.827,629.917
467.19,359.505,299.358,369.832,417.625,314.083,364.916,292.745,231.957,256.173,238.781,223.778,263.712,328.056,323.589,287.843,305.218,583.069
451.312,352.495,297.311,377.755,456.905,329.083,369.522,293.438,230.632,261.132,244.949,222.131,260.654,328.25,323.891,269.808,284.429,559.411
443.925,370.739,314.146,366.272,426.958,320.21,365.042,294.643,234.506,260.355,239.789,215.728,254.042,300.535,301.663,262.019,270.628,533.103
462.43,462.037,312.709,340.723,400.665,314.609,358.23,298.1,230.415,264.795,241.619,212.364,247.51,285.906,275.789,259.121,303.407,524.769
548.367,468.076,293.76,308.143,368.962,302.422,361.775,296.733,234.848,260.094,238.697,215.214,242.849,255.899,255.791,246.942,314,553.174
553.095,414.216,279.878,288.016,340.612,300.126,359.795,300.448,229.726,259.72,241.399,214.211,235.577,245.469,240.954,232.852,286.526,612.723
501.707,374.832,263.778,272.316,325.519,296.545,355.143,295.681,240.321,278.765,236.597,211.831,233.337,232.997,229.791,222.407,268.923,584.026
487.147,361.363,268.165,269.742,311.718,294.581,365.708,303.86,257.012,312.88,244.452,210.081,233.907,224.517,222.254,216.692,252.513,552.706
475.315,351.8,264.75,252.385,304.22,288.331,357.61,302.126,277.591,350.538,243.471,211.044,236.529,216.674,214.454,213.242,246.401,530.197
469.467,342.053,258.652,251.536,304.286,289.677,365.149,314.702,299.819,393.983,251.007,210.853,233.74,215.288,210.997,210.409,236.923,510.086
450.807,328.703,254.533,243.907,298.526,287.384,356.955,311.219,320.923,433.496,248.665,211.992,229.663,208.878,206.003,207.143,220.808,480.977
419.022,327.439,253.866,251.948,298.213,284.048,365.865,318.098,331.972,455.632,251.699,210.383,226.106,208.451,203.809,207.544,215.356,463.954
402.888,331.326,255.148,243.802,299.222,290.28,358.697,325.586,346.748,466.938,250.224,213.875,221.276,210.226,195.963,203.357,217.913,451.723
392.84,347.718,257.669,240.75,289.49,291.326,371.871,326.438,354.795,483.222,253.483,210.492,228.215,206.524,198.089,202.115,216.356,438.817
382.855,363.487,265.075,247.893,294.909,292.109,369.317,328.724,359.112,498.577,258.064,216.086,228.285,210.017,195.1,199.25,220.138,424.44
393.807,384.197,266.809,245.264,286.41,288.432,368.534,338.938,364.622,515.579,261.914,211.981,227.247,205.503,197.889,196.701,215.526,426.643
365.685,385.737,263.872,242.794,296.477,287.096,365.646,337.548,352.022,496.81,257.43,208.628,227.228,202.017,195.68,199.431,213.596,414.371
353.358,385.595,263.002,238.264,295.94,286.778,356.935,327.838,349.6,487.498,255.643,214.511,222.304,204.948,190.889,197.066,209.965,394.526
354.992,403.089,270.831,245.272,300.805,288.247,367.761,333.652,345.055,501.726,251.463,212.531,225.75,202.965,194.423,203.591,221.455,395.817
