T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
184.186,212.908,238.399,295.061,314.243,306.973,317.555,291.525,246.76,165.88,235.265,234.798,289.434,282.285,290.278,243.51,174.709,168.334
185.934,213.39,244.846,287.617,312.328,308.323,322.473,295.909,247.695,163.717,228.904,233.879,289.303,283.352,291.369,240.551,179.062,167.861
187.851,214.407,240.544,305.032,316.672,310.428,318.237,295.016,249.755,163.933,227.182,235.484,293.725,281.128,291.79,251.053,181.738,164.578
188.599,214.925,241.171,290.536,312.839,307.231,323.415,299.707,244.005,164.299,235.328,235.734,291.308,278.302,288.071,245.513,178.762,166.338
186.448,214.593,243.896,290.487,319.039,304.31,325.325,292.952,244.552,162.43,236.649,228.891,293.375,280.419,281.361,251.305,181.2,168.57
192.84,213.349,240.723,291.426,314.974,301.484,310.13,290.339,244.252,163.379,233.977,225.496,287.594,281.262,290.174,243.284,178.776,164.469
186.595,211.02,243.128,297.447,321.189,305.753,319.68,298.099,249.733,162.524,226.838,225.335,294.278,281.015,283.03,246.425,177.788,165.918
188.416,211.142,243.595,293.133,312.076,302.788,320.695,298.253,248.138,163.968,235.719,231.923,283.733,274.797,286.184,242.355,178.683,167.928
190.651,213.041,241.857,305.481,312.285,309.845,321.51,297.573,254.086,164.17,235.719,232.867,286.905,283.317,286.412,248.457,180.084,166.719
187.482,210.992,243.942,295.606,314.27,303.44,322.645,293.235,245.14,161.143,234.093,239.157,293.149,281.924,291.664,248.944,180.394,166.889
187.444,209.671,247.849,295.392,312.461,304.354,318.205,296.645,249.733,161.89,234.189,225.052,289.542,278.677,284.179,241.232,178.851,168.193
187.778,209.29,242.676,296.883,317.526,302.134,315.995,298.848,247.386,162.287,234.079,232.988,293.118,276.625,284.737,250.496,182.284,167.746
189.781,211.183,243.606,296.358,320.524,303.155,318.165,295.533,244.333,164.524,236.47,230.649,287.234,275.735,289.402,247.663,180.562,166.768
190.306,211.92,243.482,301.053,315.8,304.579,313.997,300.179,249.871,164.2,236.132,231.528,299.532,272.994,286.611,244.63,178.719,167.348
189.231,211.597,243.128,295.661,313.883,304.512,324.578,299.392,243.548,158.977,232.914,233.698,289.571,280.267,285.106,243.059,180.877,169.219
188.584,211.398,243.303,292.528,315.85,300.254,314.902,293.547,247.024,167.818,234.129,235.984,301.959,280.419,285.535,244.575,178.377,165.855
189.475,210.125,244.932,297.883,314.58,302.417,318.07,296.995,248.645,165.064,239.215,229.794,299.987,280.116,284.351,246.789,179.25,166.717
191.532,209.603,244.544,289.055,316.185,303.855,323.177,288.411,243.931,163.683,231.036,232.984,290.666,288.125,282.366,245.117,177.685,165.16
191.31,212.547,243.608,299.489,321.478,303.715,317.14,302.723,248.683,165.476,240.526,229.944,287.961,283.724,285.72,246.642,176.284,167.379
187.762,208.319,240.998,296.216,311.885,308.935,322.062,293.085,256.657,163.897,232.371,236.234,287.388,280.718,282.485,239.569,174.483,168.992
192.332,212.531,246.757,302.019,315.228,300.839,314.258,294.493,248.202,163.09,232.07,230.472,292.298,272.328,284.386,245.786,178.791,167.008
187.204,214.859,239.369,290.362,313.046,309.293,310.32,291.923,249.824,162.956,238.003,226.879,293.463,286.317,290.48,247.601,176.923,166.473
188.247,212.498,241.746,299.623,309.678,296.556,316.375,293.56,247.579,162.648,230.305,239.702,290.29,280.206,281.543,247.748,174.976,166.162
191.554,212.075,244.075,300.127,318.589,304.346,315.52,292.269,252.99,167.129,240.742,228.81,294.823,278.279,293.091,246.938,173.118,168.822
187.688,208.334,238.527,288.875,315.133,306.461,320.67,295.384,254.098,166.016,237.023,230.109,282.92,283.485,287.402,246.384,170.099,163.311
187.213,213.175,244.84,296.297,309.391,305.231,320.297,301.896,248.124,162.706,232.546,229.351,292.555,278.006,287.409,244.83,178.567,166.201
191.799,211.598,243.62,292.972,323.041,297.086,321.987,292.171,250.976,163.133,229.977,229.173,294.781,275.613,286.596,246.628,171.56,170.734
191.729,211.936,241.066,303.297,318.187,300.262,307.21,300.765,248.276,165.26,238.887,240.528,302.103,276.27,287.422,246.152,176.197,164.34
189.989,211.642,232.292,293.538,315.55,301.746,322.677,291.955,242.51,162.995,227.897,230.54,291.838,280.506,284.462,238.44,174.7,166.324
189.353,210.641,244.328,296.945,311.489,300.413,314.24,296.752,247.793,165.195,241.536,232.883,291.293,280.134,285.202,242.519,174.791,165.975
191.163,211.834,238.678,296.803,320.235,306.413,319.443,294.32,248.229,163.975,232.45,228.327,286.766,273.009,283.811,249.214,176.464,165.121
189.453,210.015,243.245,295.184,318.024,300.788,324.793,293.504,255.238,166.72,236.474,231.738,286.031,273.907,286.735,241.721,177.019,167.553
186.855,213.042,242.499,298.595,315.326,300.673,324.997,300.36,254.517,161.883,233.046,235.496,288.254,278.785,288.164,244.006,175.668,167.803
189.482,212.447,240.678,293.977,315.835,304.161,317.307,294.155,245.979,162.926,237.325,229.04,291.311,276.997,283.581,243.299,173.216,169.947
187.848,211.861,243.362,297.648,313.811,307.686,323.358,295.731,249.464,163.878,237.573,232.96,289.604,278.64,290.715,244.208,174.185,166.68
188.539,214.515,242.544,292.998,323.415,304.679,322.473,299.168,252.995,165.232,239.175,224.177,296.658,274.759,288.323,247.677,173.954,166.607
189.69,213.254,240.832,293.886,319.246,305.474,320.53,298.568,249.586,161.851,234.179,236.718,293.612,275.497,284.013,246.977,176.067,168.145
189.79,213.498,245.923,297.706,320.085,301.392,322.672,300.731,245.35,162.671,233.507,228.726,287.064,284.453,289.058,247.132,171.043,167.955
190.151,211.076,240.812,302.712,320.22,303.453,320.753,292.389,251.031,161.862,237.646,233.931,290.548,276.953,292.535,242.308,174.858,165.99
190.74,214.037,241.91,295.706,320.096,303.231,328.272,299.317,253.867,164.034,232.328,229.185,292.73,277.009,293.573,248.522,175.154,169.18
189.168,209.005,248.168,287.716,311.998,305.394,321.53,298.848,253.467,164.034,230.417,231.633,288.879,278.233,288.72,252.88,173.776,166.045
192.52,210.444,240.887,298.182,314.185,303.155,325.422,294.04,255.469,166.848,231.262,236.097,290.913,285.549,286.578,244.496,173.072,167.426
189.158,210.492,239.448,299.301,314.383,301.405,326.022,295.019,252.188,166.149,236.391,228.012,299.326,278.311,280.487,240.572,175.752,165.215
188.889,213.959,248.22,294.939,323.33,299.889,321.237,298.104,251.61,159.359,237.401,231.77,289.751,273.776,284.775,247.745,171.99,168.6
189.561,211.517,245.316,292.661,314.278,299.516,322.7,299.237,248.186,161.469,230.175,229.375,293.99,272.273,286.439,247.229,172.007,165.092
191.025,210.992,242.495,303.97,323.23,314.241,321.568,294.493,250.755,164.995,234.52,232.508,290,281.087,286.811,244.299,171.99,167.777
187.846,214.815,237.644,295.712,318.38,302.688,325.255,296.573,249.955,162.929,233.348,232.048,287.08,277.512,288.899,247.592,175.334,166.98
194.02,214.515,239.484,292.038,317.637,304.472,319.228,293.384,248.774,160.402,232.861,232.823,293.185,275.026,286.258,247.402,174.036,169.064
187.783,212.481,243.725,297.907,317.393,302.113,317.203,296.909,247.893,161.655,234.752,231.819,288.481,282.584,289.763,244.284,174.37,168.664
189.749,213.214,247.923,292.341,320.254,304.254,324.955,292.869,249.567,165.853,233.089,235.714,293.997,276.18,282.131,246.217,176.281,166.223
193.435,215.281,246.388,296.987,315.339,302.057,321.225,299.075,253.41,163.255,237.662,232.79,297.653,280.279,292.639,246.419,177.262,167.471
190.124,211.334,246.168,294.612,319.959,303.08,319.315,299.659,253.005,163.917,238.007,232.153,290.807,271.244,285.121,247.771,172.452,165.355
192.939,213.078,242.092,293.015,318.496,304.883,323.9,292.512,245.912,167.945,239.583,227.351,291.352,280.358,283.798,247.909,173.957,168.359
194.319,214.373,244.047,299.818,318.622,300.115,328.973,299.027,255.967,165.876,234.507,226.06,293.064,273.756,285.747,245.718,178.608,164.016
191.742,216.207,241.757,301.023,321.567,310.147,316.235,299.136,252.667,164.46,232.795,226.629,285.792,278.663,279.942,250.501,175.058,163.727
189.927,212.866,242.435,296.706,320.011,298.405,324.295,295.909,252.883,162.998,240.252,227.524,295.753,275.294,288.472,251.669,171.962,168.709
193.405,214.412,244.134,301.119,323.817,301.593,319.522,300.485,247.833,162.632,236.507,233.359,296.183,279.683,294.783,251.537,172.517,167.891
187.541,211.344,237.753,301.186,318.026,302.642,319.443,293.176,247.283,165.124,231.672,231.145,298.794,272.695,291.662,250.628,174.488,166.691
193.651,215.88,245.959,301.82,322.974,304.765,318.9,295.632,252.2,162.382,239.354,229.573,287.841,278.837,291.49,244.625,174.178,167.324
192.79,212.934,243.424,295.559,319.335,307.237,324.24,298.525,257.712,162.572,239.589,232.552,296.175,278.11,285.598,248.941,174.464,167.467
193.765,213.375,243.422,298.239,318.97,302.887,320.725,301.16,252.498,164.943,229.795,231.98,296.355,280.035,291.144,248.663,176.175,169.965
195.226,213.473,243.736,294.892,324.3,303.652,319.938,294.208,252.771,161.418,236.891,230.657,295.859,277.398,291.702,247.226,174.368,168.348
195.821,212.334,243.834,296.356,322.028,309.457,321.807,290.893,255.374,165.294,230.04,231.613,295.756,279.552,289.508,245.889,172.373,169.529
193.591,213.78,247.793,302.451,319.03,307.987,325.272,298.445,254.402,162.963,240.887,227.117,292.645,276.529,288.717,249.199,175.017,167.047
193.384,215.153,250.753,302.814,321.607,301.918,318.862,302.733,256.1,168.683,235.987,233.016,298.265,279.491,290.828,247.941,172.002,169.242
203.439,214.739,244.672,304.231,314.291,310.91,328.41,293.208,265.669,164.977,240.026,234.286,295.476,278.613,282.255,247.34,173.05,166.637
215.733,211.178,246.648,305.03,317.909,305.375,330.015,297.997,278.888,170.439,241.626,231.54,295.473,281.323,285.725,252.745,175.899,175.891
211.005,213.649,249.06,293.879,321.946,307.094,323.668,300.411,292.155,176.483,237.95,233.153,290.799,279.706,285.73,252.023,173.906,175.891
199.778,215.561,249.004,298.032,311.137,307.862,327.258,309.688,306.183,183.986,248.285,236.931,295.18,278.89,286.995,247.742,176.317,172.332
200.95,215.807,251.405,294.369,318.913,310.038,325.15,311.928,324.94,192.244,262.03,236.54,299.049,279.096,291.836,249.522,178.945,167.908
195.305,212.673,243.341,295.443,317.913,301.463,324.467,318.029,347.34,201.956,268.662,235.202,290.157,277.52,283.51,246.07,177.55,169.375
195.097,211.744,243.738,296.254,319.007,310.281,322.443,318.939,363.21,210.86,289.536,239.629,294.656,274.349,283.21,247.243,175.752,169.348
193.432,210.646,246.561,300.042,318.265,309.002,328.72,327.525,375.279,216.405,304.07,247.597,296.825,278.491,293.182,244.824,175.74,168.889
193.998,211.458,247.691,298.926,321.785,303.715,324.888,322.203,401.345,226.823,316.772,254.129,296.897,282.59,286.399,244.543,173.954,169.168
190.686,212.464,244.584,293.625,318.463,299.279,326.603,332.147,411.581,233.998,326.636,264.552,301.823,282.148,287.336,249.375,176.183,167.352
189.846,214.519,241.84,298.095,324.393,298.591,333.628,335.296,434.007,236.09,355.295,285.181,297.38,280.509,284.98,246.194,176.433,164.559
194.733,217.893,248.107,304.89,321.276,306.109,337.05,349.357,440.662,249.977,379.156,299.758,306.681,290.41,289.295,248.701,175.663,170.426
192.53,214.027,246.603,298.326,323.863,311.709,332.755,357.072,454.521,249.037,401.464,314.73,299.391,279.003,288.379,246.39,178.228,169.889
193.493,215.02,247.403,308.814,324.407,316.377,326.283,364.72,460.464,261.563,417.911,328.722,295.121,286.323,292.902,251.569,177.315,167.711
191.339,216.836,248.58,312.286,322.287,312.308,338.09,375.187,467.431,252.556,420.636,329.601,296.635,283.416,288.361,245.211,175.173,166.83
196.668,212.632,248.026,305.809,327.672,307.338,335.74,377.816,446.357,244.956,401.997,320.399,307.609,283.613,292.687,252.745,176.719,167.066
203.629,211.529,244.851,303.085,323.467,313.568,333.508,352.563,430.19,232.986,381.53,300.653,293.555,283.91,293.146,243.886,171.863,168.486
201.532,215.171,245.678,299.451,321.741,306.679,330.913,354.813,437.143,237.761,405.583,307.649,297.154,279.919,290.194,245.246,174.832,165.947
197.315,211.922,248.684,301.502,332.5,307.792,337.84,364.816,438.005,239.989,410.676,323.754,303.252,287.613,290.548,249.413,176.469,168.887
191.079,213.02,245.706,298.328,323.839,304.409,337.04,373.899,458.426,250.232,434.53,335.758,298.252,278.541,288.535,245.613,178.19,168.066
194.729,213.924,243.358,299.434,323.265,308.09,341.367,381.059,463.593,242.264,447.689,353.778,297.501,281.323,293.28,247.839,177.089,169.34
193.815,213.417,248.908,299.718,324.12,308.719,337.63,375.192,435.3,243.299,446.765,368.605,302.486,284.052,291.919,245.827,175.046,168.082
195.287,215.851,244.136,304.924,322.654,313.637,331.45,369.293,415.445,227.101,427.222,347.98,302.026,285.939,283.568,250.437,170.207,166.264
192.701,215.456,249.348,302.614,316.761,307.235,330.392,379.789,401.879,217.998,438.54,366.359,299.059,281.299,287.457,255.877,171.389,164.918
190.753,213.802,246.13,297.475,333.667,314.386,340.663,373.931,377.448,205.294,438.709,375.181,302.787,288.436,288.066,249.935,175.325,167.432
192.437,214.708,248.876,296.602,327.154,317.423,330.25,384.565,355.212,199.991,453.808,383.472,305.656,281.23,296.583,248.809,177.873,167.264
189.647,214.114,250.546,300.968,325.93,318.174,348.902,388.515,341.55,193.759,445.606,380.367,307.013,281.951,288.967,253.062,181.57,168.945
190.493,214.763,240.697,305.744,321.23,310.239,338.948,387.355,327.845,190.552,460.507,410.778,309.835,280.57,289.869,242.762,171.365,166.963
191.547,215.176,252.316,299.655,318.437,317.314,349.11,385.437,319.817,183.855,440.291,424.887,321.452,290.703,293.182,251.287,172.745,167.576
192.366,211.637,245.932,305.233,323.533,317.983,355.995,392.104,307.481,178.563,446.616,443.423,326.08,296.945,292.088,248.636,173.562,166.631
192.86,214.998,246.154,299.6,320.052,325.073,362.07,380.973,302.998,182.591,428.5,469.831,330.344,291.009,289.639,249.777,176.055,169.117
191.717,215.885,251.22,305.081,326.748,328.969,381.848,376.712,290.614,177.062,407.275,480.484,357.139,293.07,289.624,244.079,175.488,171.707
192.181,214.285,246.023,305.398,330.7,328.491,382.785,365.08,285.619,175.501,399.324,474.036,360.501,298.084,289.275,249.76,177.719,169.51
193.265,213.4,251.006,302.655,325.628,339.512,391.86,352.632,278.274,174.106,369.238,485.871,376.303,298.413,290.586,253.757,173.82,171.322
192.674,213.944,251.968,304.521,320.313,340.124,392.638,352.104,276.088,175.738,354.987,490.198,405.404,305.794,295.876,252.707,172.493,167.957
192.914,217.159,243.092,302.343,322.715,347.403,404.625,348.651,271.083,171.611,340.474,483.383,426.774,310.381,287.457,249.994,174.522,168.633
192.882,215.634,248.098,303.828,323.67,346.996,410.372,350.627,271.04,168.17,330.957,483.915,443.799,306.023,291.025,252.117,173.007,167.537
190.398,211.044,246.181,302.843,321.804,366.434,425.112,348.168,268.579,167.674,318.536,485.375,472.113,318.215,292.662,244.399,172.82,164.295
193.412,213.075,245.482,298.108,325.761,366.036,427.76,343.312,269.943,168.508,303.709,465.298,500.761,312.355,283.965,245.912,175.502,169.875
195.07,214.493,246.855,295.39,325.922,403.096,441.675,335.123,266.593,167.761,283.914,435.315,539.697,332.084,294.859,245.434,173.329,168.785
191.211,214.408,251.39,300.502,330.215,439.633,444.522,330.403,270.945,168.524,279.258,399.448,635.47,348.485,289.068,244.856,177.267,165.959
191.482,209.588,246.908,302.021,343.852,460.065,419.875,329.315,267.24,166.184,264.083,356.423,698.47,377.203,292.917,247.977,172.529,167.244
193.91,213.919,246.313,303.655,364.463,483.914,408.642,320.341,263.243,163.593,266.868,313.206,794.805,392.59,300.301,253.396,174.668,167.178
194.539,216.79,244.64,304.981,364.954,499.346,389.65,321.664,260.802,168.228,262.232,296.673,830.995,410.741,293.083,248.716,174.276,168.723
193.754,215.342,245.719,307.765,385.343,497.6,384.915,311.747,259.776,163.894,250.338,271.141,881.756,422.331,301.038,251.669,174.781,168.047
190.679,215.28,249.235,308.081,403.159,522.614,370.53,319.299,263.457,162.639,248.497,272.198,884.093,457.384,305.932,248.592,174.353,165.75
191.048,214.819,251.55,305.201,406.035,529.849,352.795,309.192,258.448,166.425,251.497,253.657,912.925,461.61,304.02,257.66,175.546,167.637
195.591,215.853,251.661,298.379,430.802,533.795,347.865,314.352,258.274,161.931,245.318,246.25,868.082,501.131,303.053,251.974,176.522,166.051
195.857,216.653,255.829,329.216,520.867,532.811,340.44,301.547,258.5,166.802,243.798,241.302,821.612,563.881,311.581,252.214,174.274,165.357
193.149,217.742,253.757,337.14,571.98,492.786,343.212,303.144,261.338,164.209,247.768,243.161,743.301,647.919,321.098,249.155,175.841,163.551
192.362,216.417,248.629,368.534,656.346,446.809,329.865,298.504,247.381,165.469,239.238,245.528,673.123,709.846,335.977,256.434,174.863,164.975
191.495,215.417,255.567,380.225,694.133,415.696,336.003,300.973,255.421,162.908,235.791,236.774,592.761,753.142,366.904,259.522,174.137,165.631
196.052,218.461,253.028,409.178,710.857,382.086,328.767,298.741,249.517,165.416,236.944,242.919,533.632,739.253,376.071,264.411,174.476,167.934
191.973,214.414,252.143,493.875,700.963,360.065,328.658,292.704,251.079,166.28,231.957,238.694,480.766,690.747,432.558,272.393,175.298,167.891
192.826,216.866,263.096,574.722,650.522,346.304,325.26,296.304,248.538,162.175,235.162,239.375,430.972,611.887,532.427,292.34,173.822,170.084
194.464,218.507,269.81,635.544,571.683,341.04,325.25,297.904,251.045,165.499,240.334,226.782,393.427,538.817,586.901,309.575,175.82,167.68
196.362,218.142,296.953,660.392,509.024,325.533,316.555,302.256,246.767,163.336,236.189,232.625,383.717,466.535,620.997,330.501,184.63,165.945
195.688,221.963,314.768,700.536,458.898,319.937,325.795,288.723,249.94,162.264,238.129,231.641,365.632,413.009,646.879,348.372,187.221,167.805
191.692,222.603,341.166,703.739,412.678,320.264,322.64,301.603,247.883,163.202,236.424,227.839,354.188,374.349,641.182,371.686,187.361,167.801
197.832,224.212,396.742,668.093,389.137,319.983,325.11,295.109,244.164,163.29,233.096,231.605,345.111,353.459,580.265,439.138,192.772,164.559
194.595,231.2,427.034,571.169,370.841,316.415,320.75,294.491,244.576,165.717,237.818,237.202,336.949,330.006,507.758,467.707,200.974,167.256
193.491,245.007,415.175,486.712,362.902,307.537,319.068,296.739,250.312,163.071,228.281,235.585,321.285,328.616,430.586,447.243,209.683,164.07
193.403,270.775,378.635,423.892,351.957,313.409,309.962,291.429,239.319,161.326,237.689,234.54,321.679,314.503,391.376,407.674,226.142,166.588
193.348,282.624,340.548,371.057,350.163,314.644,322.22,288.437,248.312,166.913,227.851,224.948,320.383,315.863,362.753,358.056,232.2,170.068
204.419,267.932,301.921,356.227,345.348,311.128,320.353,294.587,248.907,161.051,231.285,228.552,313.676,302.099,336.101,316.15,227.959,192.258
238.898,290.871,315.633,368.549,341.878,317.595,317.375,297.539,250.338,162.177,228.672,229.242,313.632,290.523,325.982,291.636,227.591,210.965
278.373,319.485,327.823,391.369,345.25,311.224,321.295,288.797,246.695,160.949,223.709,229.21,299.17,291.328,317.909,283.144,236.466,222.318
305.57,322.619,352.019,413.752,361.126,317.57,317.397,286.253,242.229,161.72,236.354,230.048,312.1,297.334,318.619,271.51,223.969,230.951
311.839,338.756,358.324,423.275,366.291,320.352,325.14,293.939,251.038,164.966,226.715,221.31,300.743,292.953,303.874,267.416,219.476,245.494
320.59,352.364,363.672,424.731,362.604,316.604,318.758,289.56,241.867,160.892,232.954,221.484,311.656,291.308,303.477,266.595,212.101,248.041
322.785,356.883,370.97,424.82,381.639,311.484,327.182,287.88,250.907,160.49,227.421,224.79,302.866,290.401,300.669,260.267,209.774,248.441
322.572,362.944,374.375,441.354,373.287,309.3,322.185,289.872,251.369,164.131,234.583,225.552,299.763,283.02,296.343,263.264,200.899,251.969
343.984,377.893,412.271,466.214,378.063,320.174,324.48,288.232,253.843,162.572,227.179,232.202,295.362,283.297,297.803,267.522,200.745,264.404
342.939,384.397,414.853,460.297,379.5,309.019,324.595,286.664,247.433,162.393,229.715,226.706,291.332,279.84,292.187,262.918,194.971,263.594
342.308,399.532,443.87,499.275,386.678,321.893,322.76,288.787,248.129,160.223,230.659,224.387,299.815,281.625,301.745,265.214,197.046,257.971
298.054,392.042,452.501,510.256,385.82,306.87,317.595,293.6,248.117,163.846,230.341,221.819,297.653,272.073,297.631,259.49,191.065,227.105
262.654,378.185,427.267,476.547,369.735,308.134,324.09,292.437,248.555,162.533,229.709,223.165,283.018,282.52,294.604,261.299,184.334,205.605
240.547,345.288,382.923,444.127,352.8,314.847,322.795,296.888,247.333,162.966,227.126,221.81,295.409,280.459,290.434,261.669,181.743,191.746
225.735,312.932,341.768,381.987,350.211,306.084,324.765,293.043,265.807,167.552,231.99,227.698,291.082,277.959,293.124,253.971,179.685,183.848
215.53,278.556,310.9,359.403,343.161,306.966,325.64,300.072,287.533,175.506,238.401,225.036,293.992,271.997,289.076,259.138,176.865,180.18
209.455,263.932,291.437,342.083,342.58,306.631,322.07,299.347,308.224,181.8,242.652,226.044,289.303,272.826,294.548,260.437,177.264,177.305
203.631,250.188,287.271,328.939,334.191,301.036,325.617,307.12,338.052,190.239,254.606,223.395,293.332,279.788,288.21,248.041,174.986,174.26
199.64,245.458,274.151,325.714,326.92,299.444,318.78,314.344,368.869,202.009,262.487,237.044,285.882,277.765,282.601,246.393,173.709,169.852
204.719,233.878,269.527,323.71,326.776,303.543,327.932,315.272,385.521,215.697,274.219,245.363,287.877,276.352,292.937,249.32,174.132,171.725
203.744,234.668,262.482,318.896,324.215,305.338,319.598,316.101,419.838,224.699,304.185,234.254,283.799,273.166,286.808,249.833,173.846,175.668
201.806,227.869,261.023,315,326.196,304.214,321.795,315.475,452.24,236.177,310.586,252.726,288.792,280.547,281.672,252.748,173.058,170.67
197.373,225.327,255.539,313.778,322.461,297.95,324.848,322.064,470.371,241.768,326.815,260.98,290.216,269.131,284.664,249.302,172.615,170.033
197.238,221.853,253.324,310.898,329.289,305.13,325.172,329.024,497.869,249.855,342.454,274.077,289.319,282.57,285.917,246.097,175.183,169.658
195.867,222.873,260.237,312.104,322.272,314.696,327.497,333.843,497.898,274.708,373.709,278.593,288.17,275.262,288.21,253.587,175.036,170.799
200.122,218.988,253.328,314.608,322.891,300.293,331.87,330.973,487.09,256.784,366.728,297.008,291.067,274.747,284.402,254.194,174.957,168.34
197.832,220.851,261.365,321.331,327.676,309.094,325.948,331.861,463.783,260.634,371.689,306.94,285.224,276.419,284.78,250.818,175.01,166.723
192.357,222.878,254.222,310.426,324.091,305.99,327.807,329.568,432.55,246.083,349.752,288.855,283.365,276.642,285.78,253.545,173.55,169.75
206.063,229.825,258.433,324.155,321.715,310.075,333.603,323.291,395.571,234.77,328.324,275.464,294.437,279.709,288.232,247.05,175.089,169.223
233.968,237.91,264.32,325.572,319.098,301.314,325.11,311.936,362.962,219.232,297.311,261.375,286.889,268.221,283.114,251.135,173.433,169.018
292.794,247.636,263.015,332.837,315.189,305.226,325.633,306.509,344.66,214.053,292.374,245.262,286.807,270.77,281.207,249.076,171.139,169.389
289.21,258.424,265.591,336.292,327.289,299.262,320.835,302.376,321.667,196.614,271.854,246.681,284.969,273.218,285.505,254.836,175.673,169.975
261.713,274.586,282.2,352.941,327.328,301.136,321.63,302.568,301.307,193.209,268.589,232.52,286.044,266.558,284.987,249.106,172.387,168.738
322.201,324.69,330.318,386.532,332.378,300.449,325.812,295.235,305.029,190.655,265.778,241.226,291.026,276.203,280.538,251.299,175.433,173.125
390.609,385.344,402.019,472.214,346.735,307.208,321.812,291.997,291.848,186.816,251.921,235.544,286.805,277.924,286.742,261.129,176.974,175.131
416.944,422.514,475.034,542.847,360.124,307.614,323.622,293.656,279.183,177.839,243.801,232.391,285.548,278.895,288.841,261.692,181.632,178.756
425.464,438.285,526.872,614.788,398.891,309.331,321.225,298.336,279.819,178.08,245.467,232.387,285.082,282.767,291.189,256.478,184.976,185.936
395.914,435.293,542.258,604.525,413.915,316.346,326.46,291.875,275.879,175.998,237.255,229.883,289.362,281.012,291.649,259.276,182.397,197.666
397.271,442.751,552.838,621.828,421.296,316.436,321.478,299.36,268.833,172.522,242.05,229.456,290.733,285.715,298.48,259.208,186.555,212.725
374.073,427.976,550.759,623.748,422.072,317.187,321.3,291.501,268.75,174.809,232.636,226.641,284.728,286.666,288.715,261.909,182.029,218.336
367.815,428.827,562.872,628.934,432.846,313.855,317.872,298.629,262.888,171.161,241.884,229.556,289.794,279.305,293.449,252.692,181.966,208.838
319.129,406.134,530.446,595.623,418.248,308.545,319.59,298.613,257.993,171.618,244.166,225.984,289.306,279.108,287.785,260.886,180.226,194.531
277.487,376.727,488.426,534.358,400.872,312.423,324.065,285.765,263.981,171.221,237.818,231.931,284.111,282.366,293.896,257.334,180.416,184.277
248.43,354.522,453.038,493.225,386.639,310.904,321.358,292.973,260.526,166.972,238.609,226.871,283.632,281.16,286.985,254.457,175.63,174.965
228.703,342.654,447.618,475.642,358.97,301.273,322.585,295.472,263.374,166.867,238.258,225.319,279.419,281.195,288.04,261.528,173.899,172.32
216.808,326.141,418.957,438.822,350.546,306.707,322.172,293.776,254.914,166.876,231.709,222.282,298.704,274.57,295.379,260.179,175.986,170.902
211.496,321.434,420.559,447.159,348.698,302.566,320.462,294.264,254.09,165.17,236.52,227.46,281.203,276.302,293.492,262.894,171.267,171.744
