T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
194.244,237.119,284.659,311.5,358.827,330.236,437.512,403.983,492.125,414.548,371.561,249.89,213.74,192.058,182.508,182.195,223.606,289.208
193.126,233.606,282.62,297.595,352.576,323.842,429.238,378.567,468.779,405.526,353.23,243.819,206.962,189.034,182.856,179.136,206.558,269.201
192.734,237.073,297.131,323.033,380.403,320.053,380.221,328.719,394.995,372.228,340.019,243.043,210.565,191.147,185.043,184.918,221.261,268.506
190.417,240.924,299.339,380.374,441.815,317.883,364.393,315.123,376.885,318.82,294.034,225.043,206.013,208.387,198.5,187.418,230.691,288.174
193.347,229.154,297.998,428.028,464.047,311.958,356.51,303.252,351.893,300.237,294.174,219.224,204.925,209.143,211.772,186.505,226.762,272.356
191.183,225.76,307.322,469.887,458.504,307.273,351.24,297.55,347.395,293.071,282.099,215.703,204.891,214.775,225.468,187.509,226.24,258.417
191.877,231.013,317.185,491.997,429.226,305.495,349.795,298.315,328.405,282.204,265.032,213.63,200.16,205.575,231.705,187.241,221.897,245.98
190.251,246.917,333.97,473.219,409.288,314.512,343.112,280.683,314.909,276.202,260.336,210.514,202.437,197.65,220.938,195.639,224.791,241.219
194.857,292.437,333.135,410.734,387.678,302.281,338.533,275.77,311.928,266.435,255.05,209.677,198.535,194.346,201.868,200.034,252.299,234.093
191.583,333.732,313.028,372.188,384.326,301.888,333.583,278.385,305.472,254.12,248.28,207.669,201.183,189.181,193.617,200.707,296.005,237.105
205.07,333.848,289.929,338.422,364.687,301.019,336.019,266.586,298.128,249.856,247.419,204.194,201.294,186.648,187.62,187.482,305.938,249.394
226.412,306.255,281.494,319.209,354.018,299.042,329.621,271.087,299.213,254.541,243.394,203.389,197.181,186.425,179.353,185.859,284.949,282.861
217.862,285.417,270.112,310.447,354.507,302.278,335.721,272.148,310.197,253.532,243.819,203.901,195.004,186.457,181.409,180.568,245.813,287.199
213.807,263.924,265.088,312.734,362.632,305.71,345.352,286.6,360.736,263.255,257.374,208.647,195.439,185.239,178.962,176.251,229.335,273.761
217.555,261.22,276.614,313.827,363.273,311.966,360.79,319.138,426.411,301.863,276.293,216.946,199.992,185.797,181.269,174.173,214.084,253.495
213.141,264.111,280.764,318.251,370.098,313.044,386.174,352.504,476.109,343.616,310.471,225.077,199.844,188.502,178.548,174.175,208.319,244.752
200.128,252.485,271.974,308.51,372.205,314.885,399.295,394.603,563.403,397.443,355.796,229.185,206.356,184.72,180.625,173.269,194.936,237.457
197.621,240.97,271.946,317.555,374.388,329.888,417.638,409.893,583.549,465.381,412.35,241.456,210.16,186.696,179.525,174.277,190.225,228.56
193.108,235.359,270.549,308.045,367.648,313.478,411.533,402.559,555.747,468.674,406.865,241.116,202.934,184.512,181.018,174.025,191.757,223.738
192.857,245.028,271.376,303.03,362.108,312.242,394.574,379.69,535.579,447.375,375.222,231.8,202.422,186.637,176.709,173.275,193.14,222.423
198.515,254.207,283.597,309.08,360.077,312.183,399.236,358.855,507.483,419.643,361.585,227.708,204.537,184.174,174.661,174.681,196.504,227.069
207.621,273.076,296.543,305.583,360.786,312.91,390.569,375.22,522.437,421.233,353.007,232.437,202.812,184.563,179.529,176.421,198.66,219.87
214.598,260.884,298.966,305.844,358.684,316.1,395.436,374.84,521.517,430.157,368.701,234.325,203.524,185.776,177.379,174.095,192.594,220.471
211.784,253.54,291.573,300.065,358.46,314.624,395.917,367.581,519.848,425.257,362.443,223.998,203.249,184.831,176.654,173.886,190.043,218.631
202.608,255.162,283.496,298.108,356.722,315.949,398.324,365.264,504.328,423.111,360.007,227.234,198.529,182.299,177.87,170.166,184.612,217.383
201.754,263.578,294.451,307.884,365.034,314.946,394.114,354.506,482.416,401.319,335.985,221.755,199.07,185.123,176.897,172.542,187.548,217.486
212.349,277.891,310.354,308.143,365.702,315.393,389.019,348.705,470.331,391.268,326.65,223.893,200.379,184.294,174.916,174.374,192.791,215.491
252.656,304.717,326.315,326.889,373.637,325.761,396.295,344.208,445.901,372.335,315.508,224.566,202.919,186.401,181.393,174.886,191.353,219.167
302.372,337.457,356.481,344.595,378.599,325.636,396.579,332.109,435.293,365.02,313.279,221.735,202.162,184.101,178.125,176.17,195.419,214.222
335.709,364.462,405.251,402.128,415.962,336.486,392.143,327.879,401.629,338.849,301.686,219.55,198.266,183.782,178.368,175.893,201.048,213.363
336.606,377.52,447.217,448.535,440.365,344.219,384.36,307.266,382.475,313.847,280.634,213.914,199.554,187.126,180.578,177.018,206.64,217.102
341.764,414.674,483.556,482.751,462.051,336.341,378.517,301.162,353.176,300.339,272.232,212.789,201.808,185.99,184.573,187.713,224.333,221.702
317.651,402.04,479.646,485.334,463.529,337.525,361.748,288.361,333.237,285.213,258.445,209.467,199.925,186.225,186.327,201.366,238.768,226.312
309.972,385.54,484.242,474.447,450.601,336.139,353.036,279.554,309.067,271.06,258.836,208.596,201.104,186.585,186.023,203.571,238.921,228.86
298.711,376.919,469.013,458.214,441.147,328.261,349.026,282.697,295.563,259.605,248.43,208.236,199.399,187.075,187.518,199.914,241.192,228.252
290.49,376.755,467.706,438.698,436.075,323.603,340.695,273.722,284.541,253.399,247.243,208.447,198.91,185.171,187.387,199.505,244.724,229.131
280.085,356.235,468.524,425.847,419.889,322.927,339.936,264.896,284.016,247.182,248.163,208.611,197.718,185.787,184.724,204.52,244.151,226.946
265.573,353.187,436.232,401.359,398.933,313.873,330.44,261.874,276.101,249.585,236.974,205.297,199.132,187.413,184.098,200.024,240.396,227.656
247.776,337.609,425.002,385.048,393.733,313.515,327.564,264.031,273.656,245.091,239.475,206.004,196.495,185.02,184.172,196.953,243.54,230.961
237.857,329.106,416.955,371.349,385.864,312.805,323.569,262.046,265.075,237.024,238.222,204.594,196.122,184.094,184.655,196.444,234.729,223.136
228.487,323.654,411.062,358.822,379.754,310.505,331.667,262.172,265.979,235.435,238.338,199.847,198.089,187.147,184.15,194.111,236.785,225.315
217.251,322.101,398.702,340.136,373.149,304.847,328.907,258.354,263.672,234.357,237.198,203.069,197.746,184.922,182.023,193.954,243.58,220.728
212.455,310.25,395.258,347.023,367.71,303.89,325.452,263.215,254.979,237.82,235.327,199.553,197,182.195,183.946,196.765,245.53,219.375
205.987,298.775,378.648,335.774,357.977,304.829,320.979,260.881,260.331,235.35,235.187,202.159,197.102,184.981,185.422,199.179,244.568,224.748
206.651,303.205,373.341,331.462,357.609,305.964,314.379,257.441,260.405,231.186,227.206,202.707,195.488,186.647,186.521,201.203,248.691,229.281
210.844,299.253,380.002,339.485,359.908,303.197,317.686,254.688,255.293,232.55,235.454,201.959,199.887,186.285,189.326,208.781,270.547,245.281
210.364,297.124,369.489,333.314,354.386,306.41,311.507,257.172,254.592,232.876,233.479,201.563,194.284,183.951,189.797,205.133,262.778,246.798
205.869,292.76,373.792,327.314,363.013,298.092,316.457,258.015,249.869,231.9,235.875,205.512,194.437,186.394,190.07,205.716,268.563,253.336
208.038,297.684,363.82,326.475,352.615,304.49,320.464,258.262,247.232,232.364,232.492,202.836,195.748,187.71,186.261,206.417,263.141,255.861
207.319,288.972,364.29,331.688,358.318,306.237,312.738,258.637,253.725,230.341,234.222,206.821,195.179,185.657,188.868,201.007,268.215,270.046
203.231,289.126,348.371,327.528,354.949,303.485,316.779,254.973,247.315,228.459,227.08,206.77,199.542,185.826,187.875,200.017,275.588,271.54
213.291,294.639,364.448,331.704,364.106,304.888,316.295,249.625,248.733,228.933,230.211,201.546,200.303,184.608,192.944,214.873,285.788,280.603
208.56,296.146,364.32,327.146,357.362,302.566,321.443,255.528,250.853,234.328,230.897,201.335,200.723,183.869,189.654,212.17,288.542,282.077
206.133,294.444,364.438,331.03,357.326,305.642,317.998,254.709,251.117,226.871,232.43,199.675,197.433,184.993,190.727,210.058,282.46,281.043
215.05,294.189,360.781,320.148,344.301,295.627,315.805,259.082,251.421,230.769,230.4,200.957,195.836,185.208,195.673,212.099,290.961,282.398
217.387,297.694,361.998,329.611,349.707,304.063,320.783,251.935,245.107,226.295,233.536,205.292,199.552,185.621,195.975,212.146,287.514,289.307
216.784,292.952,361.639,329.538,346.869,298.736,319.662,253.116,243.768,229.674,228.542,199.989,195.977,181.884,199.852,211.224,285.36,290.358
220.844,297.081,366.873,333.706,350.008,304.973,314.331,257.76,247.011,224.794,231.656,200.194,197.196,186.462,195.475,207.161,284.194,296.965
220.789,296.518,370.079,330.598,349.75,300.105,322.264,261.584,250.016,225.304,232.542,203.221,197.305,189.258,196.577,206.122,290.141,297.644
215.761,294.884,356.464,327.276,352.643,300.58,322.295,252.133,247.243,227.537,226.207,205.445,197.97,185.401,197.191,204.884,280.273,311.384
210.065,285.934,353.251,325.814,343.876,295.141,315.133,257.981,246.101,225.732,232.387,198.37,199.535,181.674,196.488,210.712,290.575,316.321
203.53,283.245,350.496,320.332,342.444,300.654,311.817,255.646,251.6,219.641,234.4,199.069,200.137,184.935,196.933,204.992,287.529,321.103
204.48,272.773,343.086,313.246,348.187,297.873,312.243,250.38,246.821,224.809,231.228,203.013,198.458,182.398,196.273,202.481,283.273,304.151
205.829,285.919,345.191,307.533,336.532,301.703,317.148,252.087,244.792,226.401,233.688,202.241,197.258,188.959,191.97,206.276,287.631,309.207
203.153,281.47,346.953,312.942,335.998,303.264,310.35,255.363,240.699,228.259,231.456,205.097,199.286,188.451,205.474,218.3,305.882,323.568
203.455,274.545,339.976,318.103,341.318,304.61,314.067,258.833,244.955,219.803,230.185,202.643,199.454,192.966,221.312,220.526,306.021,326.755
197.643,259.669,309.571,301.849,347.137,305.576,317.512,256.196,244.683,225.743,231.92,204.776,198.964,196.481,226.342,221.552,305.924,334.935
191.789,247.427,293.597,287.942,334.576,302.019,321.229,259.07,256.195,227.909,232.813,202.224,199.695,197.314,218.747,211.867,288.741,322.302
198.734,235.167,281.888,280.45,328.66,299.425,326.81,270.755,258.677,225.765,233.135,208.877,200.49,197.191,207.107,201.957,271.317,301.162
195.312,234.581,277.393,268.535,321.033,310.737,321.667,260.494,253.613,226.499,231.796,204.138,198.06,193.29,199.163,198.553,266.043,285.742
196.744,239.078,286.494,266.334,321.319,308.936,326.133,258.91,250.976,225.109,238.05,204.396,202.269,188.855,197.941,195.001,273.821,289.187
196.028,234.394,273.775,264.156,324.124,306.81,323.755,257.625,250.608,228.186,234.841,201.282,204.309,188.27,197.078,199.927,283.727,320.151
197.734,233.222,262.487,262.307,313.198,302.037,319.583,261.632,250.648,228,230.905,205.095,200.038,192.611,197.69,200.323,289.701,353.193
197.03,222.667,253.124,255.884,307.786,298.254,319.731,256.119,250.461,225.63,232.323,205.135,198.411,193.314,195.31,193.772,291.138,390.356
197.073,222.263,249.163,249.148,304.925,299.622,317.471,264.467,250.933,233.659,229.538,201.505,198.548,188.765,189.966,185.484,257.241,358.525
192.495,220.157,246.989,258.492,295.07,306.817,325.007,264.211,273.677,233.812,233.411,203.95,200.625,190.101,182.674,180.168,238.583,336.312
193.103,222.49,242.888,254.942,287.064,297.617,330.024,278.286,287.688,242.749,244.449,206.667,197.525,187.555,181.499,174.684,220.351,314.022
194.244,218.038,240.118,254.535,290.033,302.122,334.155,285.634,307.747,265.488,252.346,209.222,200.132,185.52,179.695,172.756,211.67,296.693
193.834,219.937,235.712,245.485,288.412,302.236,330.929,301.862,343.011,285.151,263.138,207.768,202.296,184.186,178.76,173.02,207.81,283.182
191.417,215.073,237.15,252.344,294.237,303.619,350.1,318.579,396.843,317.211,286.222,219.712,201.627,183.677,176.743,172.017,205.376,269.241
194.219,211.942,239.983,252.595,294.56,311.595,356.705,345.755,449.301,362.29,317.931,221.31,200.593,188.304,177.986,171.893,201.982,265.08
188.734,215.811,242.345,242.028,297.327,300.473,372.736,357.92,494.045,388.761,349.901,230.241,204.874,183.015,176.345,169.642,200.456,259.829
195.269,219.018,243.176,251.477,293.717,307.607,372.645,383.668,529.48,419.377,380.796,240.445,203.416,185.556,175.44,173.325,197.647,248.892
190.982,225.455,252.597,247.55,305.769,312.207,380.698,398.344,549.635,466.785,414.546,243.497,205.262,184.413,180.389,174.4,199.934,248.617
193.739,229.48,256.607,251.96,311.751,311.402,399.564,414.685,547.203,483.745,428.585,256.714,210.772,185.845,177.703,173.318,199.693,245.289
193.058,240,250.959,259.442,313.319,310.224,389.819,391.891,524.149,475.448,433.407,252.471,209.017,182.038,179.074,174.857,199.739,245.935
192.141,226.583,252.077,250.168,307.979,304.803,379.024,375.847,474.627,447.193,406.839,251.714,209.782,184.246,173.592,171.785,200.284,241.875
195.211,228.735,249.466,249.598,306.494,306.325,366.686,337.935,418.643,397.721,370.63,241.606,205.964,184.118,175.35,170.255,199.673,234.293
193.475,221.03,246.116,251.01,301.578,303.936,364.879,328.249,382.651,370.45,339.357,235.901,202.09,183.353,177.015,172.815,200.023,237.219
199.789,224.598,244.251,248.661,305.529,309.278,368.026,328.281,346.643,340.869,331.002,236.093,207.147,183.522,177.319,171.404,201.425,236.935
200.339,225.712,250.427,248.224,312.83,309.073,382.207,328.167,325.667,308.41,320.957,242.026,209.113,186.447,177.462,168.484,199.987,232.795
197.101,218.621,245.15,249.754,315.301,314.58,411.562,338.709,304.973,293.297,326.564,250.492,213.734,182.08,175.997,167.998,195.166,232.546
196.568,223.765,246.208,256.992,331.043,333.598,434.59,339.291,291.467,281.299,330.374,259.052,221.597,183.87,174.522,167.576,192.284,229.86
196.269,222.225,249.524,257.857,342.89,390.883,513.076,304.162,287.603,273.341,307.879,276.555,237.371,190.089,180.9,166.776,195.655,227.27
196.42,220.455,257.599,265.09,367.437,457.505,512.557,287.7,266.891,261.421,282.234,298.163,279.716,198.341,182.894,168.31,197.862,224.698
193.141,225.222,261.828,278.967,392.047,538.061,469.579,282.157,270.691,249.206,264.462,282.721,308.625,209.875,185.832,168.248,196.448,225.741
195.731,229.634,277.24,297.774,450.005,584.561,417.44,282.162,258.181,244.033,260.746,261.948,327.605,229.046,192.714,172.357,203.823,222.012
192.332,226.528,287.614,357.739,529.494,544.529,373.681,275.421,262.067,246.233,249.624,245.957,306.791,243.548,194.19,170.494,209.801,221.347
196.432,237.649,292.472,408.266,599.702,478.214,348.362,268.782,265.893,241.166,249.221,224.243,280.539,252.094,206.424,172.486,212.552,221.662
191.251,237.566,296.032,476.359,628.324,420.803,335.14,266.738,254.315,242.552,240.557,221.462,250.111,251.717,224.842,175.573,209.857,217.793
192.397,248.755,313.414,548.158,610.668,378.198,330.84,266.291,253.493,239.182,239.52,215.065,233.68,240.604,239.71,179.135,220.944,218.127
193.764,248.513,316.657,556.256,542.311,350.312,329.502,265.908,258.6,237.94,240.802,209.404,219.1,222.488,240.882,183.189,221.91,218.691
196.711,263.265,328.225,486.548,474.334,335.192,324.155,268.833,257.181,236.86,235.845,204.92,212.149,207.027,231.837,190.389,232.373,216.111
197.681,311.407,321.715,401.935,436.28,324.603,322.057,262.627,256.261,234.153,234.273,208.594,210.938,197.853,209.703,191.202,270.637,216.677
199.776,327.326,298.408,368.864,409.809,333.619,323.593,271.165,251.869,240.29,236.45,207.787,208.156,196.28,196.636,186.804,296.465,220.372
201.794,310.899,276.946,330.756,394.845,319.271,321.371,260.864,256.096,237.729,236.643,202.907,205.409,189.5,187.673,179.633,271.21,221.735
196.462,275.646,265.142,319.186,385.715,325.164,329.321,262.334,251.955,235.421,232.8,206.43,201.962,188.077,185.375,170.615,238.494,220.985
196.965,258.295,259.464,316,390.907,327.603,340.174,265.712,271.432,236.718,234.419,204.598,202.761,186.604,178.527,169.945,219.928,218.443
200.342,247.038,252.15,315.603,394.085,333.756,361.024,290.271,312.475,251.315,250.83,207.88,204.16,187.082,180.06,169.915,210.563,216.123
192.621,236.881,249.313,321.344,399.278,335.853,370.752,319.128,372.149,286.92,265.421,213.043,208.416,187.404,182.272,167.148,198.864,212.904
196.108,235.237,244.822,322.648,402.54,349.153,382.286,327.913,401.469,319.973,294.613,226.021,206.461,189.143,180.001,168.162,194.317,214.122
194.337,227.356,245.841,303.997,387.318,344.156,383.74,318.831,376.792,329.512,290.832,227.454,205.817,187.742,180.555,167.607,196.123,213.864
191.631,230.576,252.521,300.709,387.265,336.007,374.488,311.942,352.152,305.188,287.858,218.97,206.898,186.372,175.784,168.384,192.864,210.492
194.834,234.934,266.657,310.138,381.203,332.503,366.25,304.746,335.848,299.027,277.886,221.075,205.205,189.324,179.18,168.794,194.933,209.367
193.565,243.581,270.8,309.977,386.046,330.819,355.805,293.484,327.349,286.098,269.454,212.864,203.153,185.123,180.625,171.467,192.348,212.034
199.294,238.629,263.408,310.432,372.769,328.741,361.438,289.327,309.283,280.725,265.419,207.953,199.516,186.862,175.944,167.063,189.977,211.719
194.495,232.477,260.395,309.281,379.013,331.795,364.802,291.356,309.931,266.432,259.222,214.09,201.126,183.648,178.18,169.298,192.23,211.387
198.94,241.79,272.755,320.216,381.786,331.739,359.793,291.99,295.147,260.035,264.609,210.062,202.925,184.962,179.651,169.442,192.351,214.744
199.867,251.083,277.712,311.585,367.941,323.239,359.726,275.751,283.419,258.568,258.566,210.421,202.2,185.589,178.854,171.711,195.373,207.813
196.565,278.068,273.021,294.759,361.386,320.197,354.521,279.877,281.784,251.554,249.058,207.256,202.895,185.599,176.684,177.162,218.128,214.062
206.819,293.525,265.47,279.756,350.065,319.332,342.96,271.707,273.611,243.39,248.664,207.862,196.2,185.92,175.125,174.101,255.764,219.256
224.452,284.788,246.88,269.364,349.499,309.214,342.652,267.973,277.317,244.257,235.925,202.628,196.618,181.894,175.985,173.437,243.14,239.545
219.663,252.306,245.882,270.671,341.604,315.629,334.94,274.354,270.96,238.723,239.073,204.099,198.8,181.628,174.996,170.903,221.906,256.508
208.585,245.856,244.253,268.538,344.709,318.107,346.293,277.785,281.088,241.792,245.559,205.88,201.079,185.58,177.217,169.453,207.964,244.458
207.719,232.285,239.833,273.276,337.813,315.307,342.338,278.661,283.683,243.634,247.802,208.714,198.533,187.993,175.589,169.011,198.03,238.039
201.817,229.694,238.753,271.51,331.984,314.834,352.474,275.523,291.168,240.153,252.622,209.394,199.239,181.461,177.76,169.965,196.074,237.66
199.151,229.669,241.564,262.807,327.308,312.859,349.112,282.983,297.133,250.874,252.353,207.804,201.964,182.628,174.544,171.981,194.412,231.111
201.693,223.803,231.719,267.128,329.543,314.571,344.545,280.772,288.499,247.647,252.678,212.148,202.746,183.826,175.736,172.138,196.862,224.491
199.709,227.179,236.088,266.038,335.327,316.724,347.074,277.332,280.424,245.251,255.628,209.645,208.744,186.691,175.337,176.401,201.882,223.017
197.387,223.26,237.745,269.168,330.894,311.576,344.324,279.363,283.6,239.588,250.402,210.179,201.19,186.79,178.709,173.773,201.2,223.823
196.038,222.056,237.914,269.789,321.052,311.207,338.329,274.646,286.576,238.412,251.903,209.905,201.245,184.195,176.519,176.764,202.768,223.944
201.513,224.626,236.011,265.058,319.656,308.42,340.612,277.574,282.64,245.958,254.492,215.237,203.913,184.795,176.488,179.406,211.473,226.446
198.734,224.482,242.32,262.606,320.357,316.81,348.962,281.617,297.157,250.377,259.393,210.164,208.582,185.635,180.659,182.948,220.371,249.196
195.955,214.861,234.391,256.015,303.411,313.21,339.219,281.01,311.539,268.091,257.157,212.678,200.738,183.454,175.478,181.641,214.03,258.201
200.09,220.778,233.086,262.827,301.409,309.276,336.467,288.126,325.051,266.973,265.209,215.022,202.981,182.65,175.669,176.864,212.028,257.103
198.673,220.677,230.446,254.196,297.133,304.688,340.498,293.354,341.045,284.625,272.908,215.647,199.75,183.384,175.341,174.714,203.939,239.98
198.814,219.311,231.908,255.786,299.9,303.064,347.421,308.676,382.803,308.792,285.207,218.133,200.094,183.135,175.194,173.889,201.923,231.059
200.515,218.803,230.856,258.023,292.106,303.732,359.174,330.799,418.403,333.304,305.004,221.559,204.71,183.621,175.115,175.83,200.3,226.273
196.518,221.028,231.991,257.279,299.907,307.224,366.702,358.76,448.459,359.497,331.744,230.944,204.458,183.93,177.048,175.736,197.443,220.66
198.48,214.813,234.762,262.884,303.339,309.047,370.964,372.719,463.573,388.47,364.742,239.419,208.465,183.717,176.732,174.963,192.675,218.798
197.633,213.808,231.534,247.771,301.769,307.539,373.567,380.591,495.581,405.295,369.49,240.292,205.194,183.604,174.212,175.122,190.744,220.052
200.374,215.545,231.494,255.088,302.784,311.253,393.945,402.189,526.755,427.501,396.394,242.402,206.207,184.09,176.168,176.109,193.933,218.426
196.862,221.356,238.71,262.744,320.314,318.951,405.333,410.225,537.195,463.202,421.6,259.417,210.444,186.276,178.452,179.236,194.21,217.534
199.126,216.136,241.311,265.005,326.007,319.969,412.798,422.136,545.312,475.14,439.871,269.721,213.275,185.247,177.044,178.98,194.443,214.159
196.41,215.803,246.116,268.364,329.367,316.553,400.317,398.186,518.635,479.836,435.57,271.879,214.109,183.377,178.217,181.671,193.603,212.427
196.221,218.242,244.59,262.224,318.146,315.103,389.045,365.017,461.379,440.135,391.327,257.404,209.239,186.065,177.433,181.869,198.204,212.131
196.236,219.472,244.144,262.628,316.208,308.351,374.986,351.828,425.467,393.834,361.755,240,207.322,183.937,174.989,182.607,202.516,210.6
196.706,215.359,248.376,260.884,315.111,306.188,366.993,323.91,392.968,372.009,322.279,231.964,200.245,186.468,174.029,181.395,196.278,216.188
196.653,212.977,239.536,260.407,314.669,309.183,358.514,316.949,367.152,344.878,308.37,236.989,207.748,185.739,177.415,179.656,196.874,211.721
196.598,213.386,238.807,260.56,315.923,313.447,358.86,305.906,345.501,327.333,291.224,224.092,199.627,182.334,173.819,176.932,187.255,209.98
198.294,219.318,245.938,259.236,316.193,303.819,353.624,299.431,344.205,302.233,285.955,221.35,201.298,182.16,175.17,177.594,191.514,209.872
203.834,230.051,249.622,267.673,314.635,307.776,347.574,299.475,322.112,295.395,271.813,216.125,199.665,180.48,176.957,176.251,188.834,208.035
215.08,233.828,256.586,280.023,328.655,306.175,338.945,284.562,307.072,290.115,266.97,215.497,195.697,184.729,175.173,173.437,190.059,208.789
219.42,236.884,267.85,283.03,327.491,310.134,340.776,279.104,293.293,279.639,259.892,210.247,195.444,180.215,176.769,177.171,198.172,207.935
217.073,238.412,271.865,284.058,324.141,306.607,331.007,274.603,287.619,271.415,253.019,208.133,196.22,181.022,175.396,184.077,203.519,209.895
212.709,231.657,268.036,282.844,330.332,300.014,328.162,271.68,281.067,255.829,242.86,207.942,196.789,180.923,172.975,183.463,204.773,211.667
205.794,229.371,267.989,283.038,323.602,303.729,324.462,272.683,276.291,256.634,240.351,203.768,197.024,181.461,177.499,187.354,211.09,209.708
202.46,232.758,264.052,276.151,323.681,308.693,331.067,261.877,266.536,253.432,238.963,207.55,194.766,184.805,175.113,184.808,207.051,206.975
200.832,230.652,268.972,275.839,318.786,304.483,321.067,264.259,266.973,247.579,239.368,209.086,196.416,182.599,177.067,189.519,214.263,208.452
202.399,222.967,261.399,271.286,312.218,304.195,323.729,255.932,264.864,245.951,235.411,199.996,196.574,180.338,175.629,188.203,215.97,208.519
199.244,226.003,266.036,267.442,313.869,307.932,320.074,262.269,263.784,243.603,235.338,202.194,198.023,181.268,176.821,191.409,220.714,211.119
201.427,235.03,269.393,275.043,312.715,300.558,317.138,256.131,259.285,239.195,234.095,200.293,195.578,181.829,176.118,202.148,238.701,218.134
200.729,228.023,270.839,271.854,315.656,306.407,320.445,262.31,263.563,241.63,233.837,202.093,197.959,181.471,182.501,204.58,238.655,225.594
203.435,219.124,268.015,273.214,314.01,301.232,312.031,262.637,260.371,232.033,233.419,202.901,197.416,180.532,174.985,199.922,232.962,219.992
201.606,228.141,270.195,266.704,309.995,299.668,318.976,261.794,257.557,229.996,234.516,201.576,198.318,183.834,175.827,198.843,231.199,214.045
198.472,222.985,270.288,267.241,306.545,305.193,315.481,258.056,260.304,232.585,231.594,201.204,201.226,184.439,174.206,197.52,229.921,213.849
203.399,228.22,270.036,265.246,310.547,303.092,314.248,261.889,252.92,233.754,234.065,203.161,197.168,182.097,177.021,211.577,242.752,226.394
203.791,223.242,270.567,264.771,314.406,300.402,311.44,259.085,252.256,228.563,231.514,204.587,193.397,180.742,178.566,210.262,251.952,233.406
199.226,225.894,266.408,259.947,306.854,299.4,311.24,266.104,250.352,228.399,229.413,201.708,197.911,180.442,176.522,205.363,245.371,228.625
207.955,227.646,269.959,266.271,307.484,301.354,310.467,263.869,263.373,224.789,230.821,199.389,195.23,177.763,175.669,201.708,244.297,227.131
221.198,235.583,284.556,265.947,309.198,298.969,310.655,262.361,254.491,223.632,235.462,201.828,198.597,180.956,177.787,215.847,259.356,247.403
220.691,234.109,283.878,269.887,310.273,300.71,314.481,256.804,249.301,229.089,235.191,198.391,196.959,182.991,180.83,215.802,270.401,255.225
227.028,237.043,292.442,270.817,306.969,301.929,315.245,267.002,250.549,229.643,228.465,195.667,198.365,182.993,178.321,219.525,273.294,261.174
229.741,242.503,294.258,274.648,312.105,303.759,315.681,264.269,253.539,228.262,224.86,198.505,196.943,181.693,181.398,221.72,286.581,287.119
237.485,244.803,293.122,277.729,317.37,301.203,312.16,259.182,249.509,222.182,229.871,198.927,198.156,182.686,179.849,217.415,288.893,303.679
245.636,254.04,306.472,285.487,324.142,302.397,311.424,259.956,251.859,229.357,229.198,199.009,197.674,184.113,178.952,215.647,298.172,320.474
248.116,264.25,308.472,282.922,320.589,307.176,316.281,257.472,254.035,222.898,231.133,201.607,199.751,181.075,175.58,216.454,299.167,338.955
254.178,268.821,315.451,291.126,327.018,304.376,322.655,261.099,247.245,225.392,228.325,199.191,196.463,181.969,178.462,210.69,308.483,351.358
